,id,last_grant_year,total_grants
7384,ur.0723475541.32,2023.0,20.0
7385,ur.0737751666.00,2021.0,15.0
7386,ur.0735641645.84,,
7387,ur.0736324502.10,,
7388,ur.0707347331.07,,
7389,ur.0711503505.67,,
7390,ur.0737332424.78,,
7391,ur.0740365200.52,,
7392,ur.0714004764.67,2021.0,13.0
7393,ur.0743111416.06,,
7394,ur.07360465223.06,,
7395,ur.0705761312.82,,
7396,ur.0736015563.53,,
7397,ur.0710764005.28,,
7398,ur.07375046343.81,,
7399,ur.0725650563.40,2018.0,4.0
7400,ur.0707162436.11,,
7401,ur.0707300724.02,,
7402,ur.0723007550.69,2022.0,7.0
7403,ur.0737474726.36,,
7404,ur.0723061312.46,,
7405,ur.0740207654.67,,
7406,ur.0715002550.51,,
7407,ur.0712455162.51,,
7408,ur.0722007776.77,,
7409,ur.0715007174.81,2025.0,14.0
7410,ur.0713474624.04,2017.0,5.0
7411,ur.0743137454.16,2019.0,8.0
7412,ur.0707201504.81,,
7413,ur.0712021032.88,2023.0,3.0
7414,ur.0707721122.05,2021.0,12.0
7415,ur.0707376636.84,2022.0,8.0
7416,ur.0737155360.84,2022.0,17.0
7417,ur.0736126360.28,2013.0,1.0
7418,ur.0713217610.69,,
7419,ur.0711762360.41,,
7420,ur.0711706154.97,2020.0,6.0
7421,ur.0713612547.94,2023.0,16.0
7422,ur.0713623367.97,,
7423,ur.0742600700.53,2023.0,9.0
7424,ur.0740313003.92,,
7425,ur.07400121372.97,,
7426,ur.0712627437.68,,
7427,ur.0725724444.85,2021.0,2.0
7428,ur.0707753756.19,,
7429,ur.07403762472.30,,
7430,ur.0713354067.56,,
7431,ur.0710544076.10,,
7432,ur.0723015610.17,2017.0,9.0
7433,ur.0713435072.16,,
7434,ur.0743046275.44,,
7435,ur.0706221557.17,,
7436,ur.0706645245.17,,1.0
7437,ur.0706462544.06,2021.0,23.0
7438,ur.0740556444.09,,
7439,ur.0712736164.63,,
7440,ur.0736726076.65,,
7441,ur.0737151630.47,2014.0,4.0
7442,ur.0736442660.43,,
7443,ur.0743731176.50,,1.0
7444,ur.0743723630.01,2019.0,9.0
7445,ur.0735523010.71,,
7446,ur.0740636163.28,,
7447,ur.0712013477.03,,
7448,ur.0735623441.75,2013.0,2.0
7449,ur.0713171721.02,2017.0,2.0
7450,ur.0743000241.99,,
7451,ur.0723001407.76,,
7452,ur.0737005356.22,2015.0,3.0
7453,ur.0713514624.52,,
7454,ur.0740275006.77,,
7455,ur.0707540405.40,2020.0,2.0
7456,ur.0744023741.72,,
7457,ur.0715414473.19,2020.0,18.0
7458,ur.0716062615.83,,
7459,ur.0736076071.01,2021.0,6.0
7460,ur.0735776365.25,,
7461,ur.0706310437.21,2013.0,1.0
7462,ur.0710561741.90,,
7463,ur.0723314573.35,,
7464,ur.0715713563.77,,
7465,ur.0713244321.71,2023.0,18.0
7466,ur.0744205467.58,2024.0,13.0
7467,ur.0711471213.29,,
7468,ur.0712740607.32,,
7469,ur.0713031463.36,2019.0,3.0
7470,ur.0706713357.41,,
7471,ur.0706626451.72,2023.0,2.0
7472,ur.0743025537.13,2010.0,4.0
7473,ur.0715414233.90,2016.0,7.0
7474,ur.0712150271.25,,
7475,ur.0740046545.89,,
7476,ur.07366656622.78,,
7477,ur.0711732711.59,,
7478,ur.0713106262.79,,
7479,ur.0713332160.64,,
7480,ur.07425540767.40,,
7481,ur.0714522170.29,2010.0,1.0
7482,ur.0744012632.18,2014.0,1.0
7483,ur.0711233010.60,2011.0,1.0
7484,ur.0715333674.56,2017.0,14.0
7485,ur.0743474161.95,,
7486,ur.0723047754.70,,
7487,ur.0710240662.17,,
7488,ur.0710244126.38,,
7489,ur.0706337710.19,,
7490,ur.0713663251.48,,
7491,ur.0723166621.31,2021.0,3.0
7492,ur.0714153636.87,2024.0,12.0
7493,ur.07436211437.49,2020.0,9.0
7494,ur.0740103163.91,2023.0,10.0
7495,ur.0706545751.39,2019.0,2.0
7496,ur.0723320651.93,,
7497,ur.0713625471.44,,
7498,ur.0735642174.59,,
7499,ur.0737671240.83,,
7500,ur.0706405360.88,,
7501,ur.0711104016.56,,
7502,ur.0744313532.73,,
7503,ur.0742631110.38,,
7504,ur.0737705746.79,,
7505,ur.07425716337.48,,
7506,ur.07360602647.22,,
7507,ur.0707141010.51,2019.0,2.0
7508,ur.0736065555.17,,
7509,ur.0714500077.73,,
7510,ur.0711655127.44,,
7511,ur.07434166100.99,,
7512,ur.07431646546.03,,
7513,ur.0706534056.61,2023.0,1.0
7514,ur.0744241311.29,,
7515,ur.0737573461.13,,
7516,ur.0743556601.97,,
7517,ur.07371557707.49,,
7518,ur.0742322715.46,,
7519,ur.0743242713.03,2011.0,1.0
7520,ur.0736233457.16,2019.0,3.0
7521,ur.0713367624.09,,
7522,ur.0710205204.79,,
7523,ur.0744302314.40,2009.0,1.0
7524,ur.0711267150.72,,
7525,ur.0742457422.52,,
7526,ur.0706362164.80,2009.0,1.0
7527,ur.0737331343.51,2006.0,4.0
7528,ur.0714247565.23,,
7529,ur.0706320266.00,,
7530,ur.0736344602.74,2011.0,2.0
7531,ur.0714154642.73,2020.0,6.0
7532,ur.0743112174.76,,
7533,ur.0714441544.83,,
7534,ur.07400111505.01,,
7535,ur.0712031202.81,,
7536,ur.0710477310.59,2012.0,1.0
7537,ur.0735730214.83,2018.0,1.0
7538,ur.0743215060.41,,
7539,ur.0715177476.30,,
7540,ur.0740254716.00,2023.0,2.0
7541,ur.0737611706.49,,
7542,ur.0736677562.97,,
7543,ur.0743632150.50,2019.0,22.0
7544,ur.0707212713.81,,
7545,ur.0723447677.24,2023.0,3.0
7546,ur.0710060341.30,2006.0,2.0
7547,ur.0740153002.60,,
7548,ur.0706540366.84,2012.0,10.0
7549,ur.0707524532.38,,
7550,ur.0714567533.35,,
7551,ur.0712604640.75,,
7552,ur.0707135075.36,,
7553,ur.0710526666.24,,
7554,ur.0706237161.03,,
7555,ur.0706332315.89,2020.0,1.0
7556,ur.0737075304.37,2009.0,1.0
7557,ur.0737156317.55,,
7558,ur.0740437667.12,2019.0,22.0
7559,ur.0713410667.01,2020.0,4.0
7560,ur.0706002635.29,,
7561,ur.0736121775.37,2022.0,28.0
7562,ur.0711047045.28,,
7563,ur.0707376233.30,,
7564,ur.0706307251.45,,
7565,ur.0737514267.40,,
7566,ur.0714371341.62,2016.0,8.0
7567,ur.0705471423.82,,
7568,ur.0713032316.81,2021.0,4.0
7569,ur.0715334214.54,,
7570,ur.0710632131.03,,
7571,ur.0714277715.83,,
7572,ur.0713256775.96,2018.0,3.0
7573,ur.0737717564.20,2020.0,11.0
7574,ur.0711440670.21,,
7575,ur.0707763021.32,,
7576,ur.0744143643.34,,
7577,ur.0706024141.07,,
7578,ur.0710236717.77,,
7579,ur.0736727701.99,2020.0,8.0
7580,ur.0737716015.74,,
7581,ur.0743145725.24,2022.0,3.0
7582,ur.0710313363.64,,
7583,ur.0715762767.35,,
7584,ur.0714071667.88,,
7585,ur.0711772123.60,,
7586,ur.0737733414.59,,
7587,ur.0705623520.36,,
7588,ur.0710032356.10,,
7589,ur.0736153762.55,2017.0,5.0
7590,ur.0737067321.13,,
7591,ur.0723053175.53,,
7592,ur.0707043262.20,2014.0,1.0
7593,ur.07437603217.36,2018.0,20.0
7594,ur.0715235325.82,,
7595,ur.0711356706.50,,
7596,ur.0714733306.19,,
7597,ur.0737210102.22,2022.0,2.0
7598,ur.0736526735.04,2019.0,8.0
7599,ur.0712741251.72,,
7600,ur.0716540436.17,,
7601,ur.0770776254.79,,
7602,ur.0722472330.08,,
7603,ur.0765654332.63,,
7604,ur.0720753113.78,,
7605,ur.0762300130.04,2012.0,1.0
7606,ur.0720734424.07,2021.0,1.0
7607,ur.0767133752.11,2025.0,12.0
7608,ur.0766232356.53,2020.0,13.0
7609,ur.0764242265.73,,
7610,ur.0770101774.48,,
7611,ur.0724752444.74,,
7612,ur.0765161030.26,,
7613,ur.0720466306.55,,
7614,ur.0764065200.56,2017.0,1.0
7615,ur.0764672404.08,2022.0,2.0
7616,ur.0770371776.19,2019.0,8.0
7617,ur.0763727114.24,,
7618,ur.0764531364.05,,
7619,ur.0721236437.88,,
7620,ur.0720760567.13,2019.0,5.0
7621,ur.07704436745.13,,
7622,ur.07634370001.44,2020.0,1.0
7623,ur.0765157545.99,2017.0,4.0
7624,ur.0765122315.17,,
7625,ur.0766143545.14,2020.0,8.0
7626,ur.0725612251.51,,
7627,ur.0720414633.14,2023.0,25.0
7628,ur.0764162257.49,2017.0,1.0
7629,ur.0766402644.64,,
7630,ur.0724374306.84,2020.0,2.0
7631,ur.0762006630.30,,
7632,ur.0717331640.11,2023.0,9.0
7633,ur.0717635100.46,,
7634,ur.0722513164.84,,
7635,ur.0764316272.07,2021.0,36.0
7636,ur.0764120022.21,,
7637,ur.0763723427.73,,
7638,ur.0771054311.58,,
7639,ur.0775275151.34,,
7640,ur.07634771653.24,,
7641,ur.0725342121.14,,
7642,ur.0722700371.19,,
7643,ur.0770760171.58,,
7644,ur.0762707425.10,,
7645,ur.07655361045.04,2018.0,2.0
7646,ur.0721603763.47,2022.0,11.0
7647,ur.0767565461.97,,
7648,ur.0763325106.41,,
7649,ur.0725642360.44,,
7650,ur.0762146557.88,,
7651,ur.0720021611.75,2022.0,12.0
7652,ur.07651300147.16,,
7653,ur.0764661625.07,2002.0,3.0
7654,ur.07620432621.10,,
7655,ur.07670667557.23,,
7656,ur.07640364232.58,2018.0,4.0
7657,ur.07652750637.27,,
7658,ur.0721730620.85,2016.0,2.0
7659,ur.0717455442.15,2021.0,9.0
7660,ur.0725552153.14,,
7661,ur.0723640071.15,,
7662,ur.0724136274.05,,
7663,ur.0767723420.94,,
7664,ur.0775357155.40,2021.0,9.0
7665,ur.0722030001.82,,
7666,ur.0770620321.02,,
7667,ur.0720422307.55,2018.0,2.0
7668,ur.0722704772.17,,
7669,ur.0717272702.13,,
7670,ur.0764420334.44,2021.0,24.0
7671,ur.0723600372.43,2016.0,2.0
7672,ur.0766062460.66,,
7673,ur.0762101135.68,,
7674,ur.0767034735.37,,
7675,ur.0762506432.41,,
7676,ur.0770163714.32,2016.0,1.0
7677,ur.0721655560.36,2022.0,6.0
7678,ur.0770754057.68,,
7679,ur.0762150223.92,2023.0,11.0
7680,ur.0720463627.62,2019.0,4.0
7681,ur.0765540655.23,,
7682,ur.0722443336.47,,
7683,ur.0767120506.12,,
7684,ur.0716633457.54,2013.0,2.0
7685,ur.07702206317.64,2023.0,12.0
7686,ur.07655164320.25,2023.0,40.0
7687,ur.0721774716.00,,
7688,ur.0763132545.26,2018.0,3.0
7689,ur.0770564045.54,,
7690,ur.07652120467.51,,
7691,ur.0721156463.22,,1.0
7692,ur.0720366416.93,2023.0,12.0
7693,ur.0720703614.21,,
7694,ur.0724751314.76,2016.0,2.0
7695,ur.07634053727.56,,
7696,ur.0762433240.09,2023.0,1.0
7697,ur.0722103714.52,2021.0,1.0
7698,ur.0725047256.34,,
7699,ur.0721263740.14,,
7700,ur.0766202372.35,,
7701,ur.0767420531.33,2020.0,4.0
7702,ur.07705567767.34,2015.0,2.0
7703,ur.07660122077.48,,
7704,ur.0721067022.12,,
7705,ur.0722370142.53,,
7706,ur.0765200452.40,,
7707,ur.0724146420.65,,
7708,ur.0766257645.40,,
7709,ur.0762116241.88,2016.0,1.0
7710,ur.0764612265.75,,
7711,ur.0722314545.26,,
7712,ur.0770123071.16,2019.0,1.0
7713,ur.0765050461.75,,
7714,ur.0725162707.97,,
7715,ur.0770564213.15,,
7716,ur.07705115713.30,,
7717,ur.0720003545.45,,
7718,ur.0765202505.01,,
7719,ur.0762516345.89,,
7720,ur.0724712741.45,,
7721,ur.0762776730.30,,
7722,ur.0721312644.84,,
7723,ur.0765114452.22,,
7724,ur.0767206504.79,,
7725,ur.07625061317.41,2022.0,22.0
7726,ur.07660626760.76,,
7727,ur.0765451124.29,2004.0,1.0
7728,ur.0721776147.26,2022.0,1.0
7729,ur.0765057306.60,,
7730,ur.0722503771.61,2023.0,10.0
7731,ur.07652546532.49,2022.0,36.0
7732,ur.07624202214.40,2020.0,11.0
7733,ur.07753130342.68,,
7734,ur.0721353465.96,,
7735,ur.0716763743.56,1989.0,1.0
7736,ur.07636256311.63,,
7737,ur.0764432371.42,,
7738,ur.0722515053.37,2003.0,1.0
7739,ur.0767312615.75,,
7740,ur.0717461612.02,,
7741,ur.0717624506.16,2018.0,9.0
7742,ur.0766720170.34,,
7743,ur.0763717554.31,,
7744,ur.0763172246.43,,
7745,ur.0720366141.47,,
7746,ur.0721050127.48,2017.0,1.0
7747,ur.0722352006.91,,
7748,ur.0765201520.14,2023.0,3.0
7749,ur.0766741651.49,,
7750,ur.0763737016.11,,
7751,ur.0724472326.79,,
7752,ur.0767067754.04,,
7753,ur.0765031372.27,,
7754,ur.0764121515.95,1996.0,1.0
7755,ur.0767372754.69,,
7756,ur.0763454154.41,,
7757,ur.0764324500.21,,
7758,ur.0721455014.82,,
7759,ur.0716572051.58,,
7760,ur.0725227377.05,2018.0,2.0
7761,ur.0766602577.19,,
7762,ur.0770554547.20,,
7763,ur.0770703637.04,,
7764,ur.0724140630.02,,
7765,ur.0721562576.33,,
7766,ur.0725000115.02,,
7767,ur.0767673555.64,2024.0,44.0
7768,ur.0766677253.38,,
7769,ur.0764126607.90,,
7770,ur.0766522630.05,2021.0,12.0
7771,ur.0720443221.21,,
7772,ur.0720610446.54,2011.0,1.0
7773,ur.0724417000.56,,
7774,ur.0722047110.80,2017.0,4.0
7775,ur.0716211513.52,2022.0,5.0
7776,ur.0776046511.81,2019.0,3.0
7777,ur.0716100466.73,2022.0,13.0
7778,ur.0725370567.43,,
7779,ur.0720244775.48,,
7780,ur.0725133116.07,,
7781,ur.0764630355.27,,
7782,ur.0720276255.45,,
7783,ur.0723643755.98,,
7784,ur.07647130451.40,,
7785,ur.0716750073.17,,
7786,ur.0717766010.23,,
7787,ur.0770125311.39,,
7788,ur.071653233.49,2007.0,1.0
7789,ur.0766261474.43,,
7790,ur.0770044020.93,2016.0,2.0
7791,ur.0721126716.28,2022.0,4.0
7792,ur.0770760423.03,,
7793,ur.0717243773.89,2023.0,9.0
7794,ur.0722025747.78,,
7795,ur.0724263351.59,2018.0,27.0
7796,ur.0764126063.95,,
7797,ur.0722361615.40,,
7798,ur.0763664474.93,2018.0,2.0
7799,ur.0725645461.19,,
7800,ur.0762575470.13,2022.0,19.0
7801,ur.0725235613.06,,
7802,ur.0716073764.53,2018.0,19.0
7803,ur.07443537404.97,,
7804,ur.0722036332.02,,
7805,ur.0763034260.23,,
7806,ur.07663325465.38,,
7807,ur.0724201321.61,2011.0,1.0
7808,ur.0721310307.49,,
7809,ur.0767127301.58,,
7810,ur.0716616352.05,,
7811,ur.0765745422.28,2010.0,1.0
7812,ur.0767271614.39,2019.0,19.0
7813,ur.0767443706.46,,
7814,ur.0723705016.34,,
7815,ur.0764555511.45,2017.0,1.0
7816,ur.0763771053.93,,
7817,ur.0762515107.17,,
7818,ur.07675236667.21,,
7819,ur.0720622576.49,2019.0,17.0
7820,ur.07621361737.09,,
7821,ur.0724555170.55,2013.0,9.0
7822,ur.0765033650.92,,
7823,ur.0762426613.24,,
7824,ur.0770557224.30,,
7825,ur.0721250110.47,,
7826,ur.0762727770.80,,
7827,ur.0721574534.21,,
7828,ur.0762074070.62,,
7829,ur.0716446672.84,,
7830,ur.0770171706.19,2016.0,1.0
7831,ur.0767601360.56,,
7832,ur.0722510301.21,2019.0,1.0
7833,ur.0717014774.70,2021.0,9.0
7834,ur.0771243615.54,,
7835,ur.0762537264.90,2020.0,3.0
7836,ur.0765235746.49,2019.0,4.0
7837,ur.0716465116.51,,1.0
7838,ur.07636477645.93,,
7839,ur.0724506433.23,2021.0,18.0
7840,ur.0770233544.80,2021.0,4.0
7841,ur.07670346757.29,,
7842,ur.07662105064.52,2020.0,9.0
7843,ur.07661742360.52,,
7844,ur.0764641251.39,,
7845,ur.0721751543.40,2012.0,1.0
7846,ur.0771040441.94,2012.0,1.0
7847,ur.0767476424.32,2015.0,8.0
7848,ur.0723737200.12,,
7849,ur.0716562746.17,,
7850,ur.0762127452.15,2016.0,11.0
7851,ur.0721745566.51,2021.0,12.0
7852,ur.0764747334.32,2022.0,19.0
7853,ur.0721006431.37,,
7854,ur.0721164075.58,2016.0,8.0
7855,ur.0765542171.21,,
7856,ur.0766171565.41,,
7857,ur.0765570642.44,2016.0,1.0
7858,ur.0725142076.28,2022.0,7.0
7859,ur.0716372366.58,,
7860,ur.0722454740.40,,
7861,ur.0724477732.21,,
7862,ur.0764575172.19,,
7863,ur.0764623415.52,2018.0,1.0
7864,ur.0724237505.06,2021.0,1.0
7865,ur.0724752277.14,,
7866,ur.0725274717.04,2011.0,1.0
7867,ur.0762445533.33,,
7868,ur.0720633677.17,,
7869,ur.0766641215.87,2022.0,14.0
7870,ur.0766264771.75,,
7871,ur.0720517425.93,,
7872,ur.0724632621.64,2020.0,1.0
7873,ur.0720567773.45,2020.0,3.0
7874,ur.0724231652.79,,
7875,ur.0723511711.47,,
7876,ur.0766073747.27,2010.0,2.0
7877,ur.0767766451.18,2019.0,1.0
7878,ur.0770773446.94,2022.0,6.0
7879,ur.0716701631.65,,
7880,ur.07676240075.11,2016.0,6.0
7881,ur.0720010314.29,,
7882,ur.0725330750.33,,
7883,ur.0763247260.48,,
7884,ur.0763221074.40,2009.0,2.0
7885,ur.0771045172.55,2020.0,27.0
7886,ur.0724012600.39,,
7887,ur.0767303663.00,2019.0,16.0
7888,ur.0770445531.71,,
7889,ur.0717233436.14,2016.0,1.0
7890,ur.0724063326.47,,
7891,ur.0724650522.13,,
7892,ur.0717227015.31,2020.0,1.0
7893,ur.0717374160.67,,
7894,ur.0716525306.71,,
7895,ur.0765661111.14,2023.0,30.0
7896,ur.0716730660.27,2018.0,26.0
7897,ur.0763146160.86,2020.0,16.0
7898,ur.0723755606.34,,
7899,ur.0717207254.43,,
7900,ur.0771050566.51,2021.0,15.0
7901,ur.0725404216.24,,
7902,ur.0771234021.74,,
7903,ur.0765111213.37,,
7904,ur.0771021353.44,,
7905,ur.0744315635.38,,
7906,ur.0721200514.01,,
7907,ur.0764010716.29,2017.0,1.0
7908,ur.0764346166.24,,
7909,ur.0763162720.06,,
7910,ur.0720710620.57,,
7911,ur.07671750233.14,,
7912,ur.0764147336.05,2021.0,9.0
7913,ur.0767040254.55,,
7914,ur.07637451265.11,2020.0,1.0
7915,ur.07650740275.28,,
7916,ur.07670675637.59,2020.0,2.0
7917,ur.07701420601.00,,
7918,ur.07671432306.58,,
7919,ur.0722741111.46,,
7920,ur.0762501447.22,,
7921,ur.0765654131.36,,
7922,ur.0767524071.40,,
7923,ur.0717276177.15,,
7924,ur.07703257672.11,2014.0,5.0
7925,ur.07706032452.55,,
7926,ur.07753523434.27,,
7927,ur.07654011070.76,,
7928,ur.0717400753.37,,
7929,ur.0724222311.57,2018.0,4.0
7930,ur.0762531003.83,,
7931,ur.0717260455.60,2017.0,10.0
7932,ur.0722537725.08,,
7933,ur.0721552575.80,,
7934,ur.0763165472.21,,
7935,ur.0716357156.35,2021.0,20.0
7936,ur.0770312654.88,,
7937,ur.0770210056.13,,
7938,ur.0723640326.82,,
7939,ur.0717130066.82,2024.0,39.0
7940,ur.0721771420.07,,
7941,ur.0767511443.86,,
7942,ur.0762671426.31,,
7943,ur.0720726210.14,,
7944,ur.0720515135.37,2022.0,15.0
7945,ur.0762322255.38,,
7946,ur.0725137511.73,2023.0,2.0
7947,ur.0717257527.15,,
7948,ur.0716116420.00,2011.0,3.0
7949,ur.0722762245.69,,
7950,ur.0771133375.20,2023.0,9.0
7951,ur.0764743725.94,,1.0
7952,ur.0744334073.84,,
7953,ur.0716412475.97,2021.0,13.0
7954,ur.0764146104.22,2022.0,10.0
7955,ur.0716151011.14,,
7956,ur.0771246113.46,,
7957,ur.0722723352.23,,
7958,ur.0764214027.59,,
7959,ur.0722072325.07,,
7960,ur.0725265603.08,,
7961,ur.07624420664.45,2013.0,13.0
7962,ur.0765171035.15,,
7963,ur.07665622174.73,,
7964,ur.0771020765.13,,
7965,ur.0724335263.86,,
7966,ur.0724316561.61,,
7967,ur.0716104605.17,2020.0,5.0
7968,ur.0763262537.72,2018.0,2.0
7969,ur.0705363341.24,,
7970,ur.0763225213.89,,
7971,ur.0723740614.51,,
7972,ur.0775276344.99,,
7973,ur.0721703362.26,2021.0,24.0
7974,ur.0721351736.18,2008.0,1.0
7975,ur.0721001420.50,2012.0,1.0
7976,ur.0720243002.85,,
7977,ur.0716514110.19,,
7978,ur.0717214362.54,,
7979,ur.0765744421.41,2020.0,6.0
7980,ur.0766660513.38,,
7981,ur.0720653123.20,,
7982,ur.0722221275.71,,
7983,ur.0762762543.75,,
7984,ur.0720711217.74,2019.0,31.0
7985,ur.0717711274.25,,
7986,ur.07624111077.08,2023.0,5.0
7987,ur.0765617053.42,2022.0,10.0
7988,ur.0716220165.37,,
7989,ur.0721620734.40,,
7990,ur.0770100150.86,2023.0,3.0
7991,ur.0724204165.10,2020.0,1.0
7992,ur.0717463021.32,,
7993,ur.0720001554.71,2013.0,2.0
7994,ur.0763244606.47,,
7995,ur.0721722331.06,,
7996,ur.07652254141.62,,
7997,ur.0764314520.44,2020.0,3.0
7998,ur.0716276017.41,2025.0,4.0
7999,ur.0767736771.11,2019.0,13.0
8000,ur.0771374270.46,,
8001,ur.0745271262.18,,
8002,ur.0775526572.30,,
8003,ur.0752416262.48,,
8004,ur.0747351244.51,,
8005,ur.0773303517.98,,
8006,ur.0773514765.76,,
8007,ur.0746744502.41,,
8008,ur.0747410166.24,,
8009,ur.0777260274.45,,
8010,ur.0745337736.47,,
8011,ur.0745173630.19,,
8012,ur.0752315352.73,,
8013,ur.0773710352.16,,
8014,ur.0747441534.36,,
8015,ur.0774101324.23,2021.0,26.0
8016,ur.0752045062.06,,
8017,ur.0771410760.61,,
8018,ur.0752024053.94,2020.0,2.0
8019,ur.0776604235.83,2019.0,1.0
8020,ur.0774103305.12,,
8021,ur.0772103447.95,2018.0,5.0
8022,ur.0772755577.30,2021.0,28.0
8023,ur.0772340157.54,2019.0,4.0
8024,ur.0745661451.96,2013.0,1.0
8025,ur.0774422313.24,,
8026,ur.0772014707.83,,
8027,ur.0777041123.52,2023.0,3.0
8028,ur.07752552145.19,,
8029,ur.07512063731.09,,
8030,ur.07501431465.79,,
8031,ur.0746650556.11,,
8032,ur.0745145316.57,2014.0,1.0
8033,ur.0752325564.69,,
8034,ur.0745025152.75,,
8035,ur.0771767065.04,,
8036,ur.0751212413.07,,
8037,ur.07522554113.48,,
8038,ur.0752043237.42,,
8039,ur.0774411355.34,,
8040,ur.0772770401.63,,
8041,ur.0774253567.42,,
8042,ur.07617617563.44,,
8043,ur.0772745477.98,2023.0,15.0
8044,ur.0746155157.25,,
8045,ur.0752603477.77,,
8046,ur.0750256077.58,2015.0,1.0
8047,ur.0747270127.65,2004.0,2.0
8048,ur.0750753022.00,,
8049,ur.0746240116.05,2019.0,22.0
8050,ur.0775775356.66,,
8051,ur.0752355333.09,2023.0,4.0
8052,ur.0772307563.33,,
8053,ur.0773174033.05,,
8054,ur.0750565077.18,2019.0,18.0
8055,ur.0746764712.76,,
8056,ur.0773125516.85,2017.0,11.0
8057,ur.0772224526.31,2020.0,4.0
8058,ur.07771521633.45,,
8059,ur.07725731624.78,,
8060,ur.07503037514.09,,
8061,ur.07751725204.19,,
8062,ur.07525223630.19,,
8063,ur.07474044062.55,,
8064,ur.07727321232.99,2021.0,11.0
8065,ur.07455427612.45,,
8066,ur.07526161134.32,,
8067,ur.07474761320.89,,
8068,ur.0745662475.97,,
8069,ur.0775073524.07,2019.0,32.0
8070,ur.0751656560.62,,
8071,ur.0772520322.28,,
8072,ur.0771526255.98,,
8073,ur.0747653544.53,,
8074,ur.0751135063.24,,
8075,ur.0775430702.19,,
8076,ur.0774365577.56,2020.0,30.0
8077,ur.0746110262.83,,
8078,ur.0775722341.84,2019.0,9.0
8079,ur.0744745367.36,,
8080,ur.0752656043.13,,
8081,ur.0773067534.50,,
8082,ur.0771475754.02,,
8083,ur.0777436500.79,2020.0,4.0
8084,ur.0751276106.35,2020.0,9.0
8085,ur.0777202350.17,2010.0,1.0
8086,ur.0772572436.43,2013.0,1.0
8087,ur.0776410617.00,2016.0,42.0
8088,ur.0774532755.16,,
8089,ur.0774074664.32,,
8090,ur.0751200570.36,,
8091,ur.0774711610.36,,
8092,ur.0774061526.48,2011.0,1.0
8093,ur.0773240517.43,2022.0,24.0
8094,ur.0773611631.41,,
8095,ur.0771473725.00,,
8096,ur.07470735717.98,,
8097,ur.0777506747.09,,
8098,ur.0745342715.69,,
8099,ur.0747563274.40,,
8100,ur.0777031047.08,,
8101,ur.0747007652.28,2016.0,3.0
8102,ur.0772552651.57,,
8103,ur.0744561472.16,,
8104,ur.0744375330.02,2024.0,24.0
8105,ur.0772242562.73,,
8106,ur.0771710140.49,,
8107,ur.0745312627.44,2023.0,12.0
8108,ur.0777700476.16,,
8109,ur.0750413336.31,,
8110,ur.0775133171.09,,
8111,ur.0751246765.41,,
8112,ur.0777140135.07,,
8113,ur.0776534717.61,,
8114,ur.07723776521.10,,
8115,ur.0745657761.12,,
8116,ur.0772031543.91,,
8117,ur.0744552605.80,,
8118,ur.07743132433.57,,
8119,ur.07474533057.85,,
8120,ur.07735351513.63,,
8121,ur.07446566753.81,,
8122,ur.07477071447.39,,
8123,ur.0747327607.17,,
8124,ur.07724466301.31,,
8125,ur.07772763065.17,,
8126,ur.0752700250.53,,
8127,ur.0776676014.12,2023.0,13.0
8128,ur.0747701320.29,2021.0,4.0
8129,ur.0775225534.41,,
8130,ur.07513071212.08,2011.0,8.0
8131,ur.0773477106.26,,
8132,ur.0751062752.14,2020.0,5.0
8133,ur.07446251014.38,,
8134,ur.07773307740.89,,
8135,ur.07744320647.25,2013.0,2.0
8136,ur.07450363544.68,,
8137,ur.0751377161.31,,
8138,ur.0746101341.35,,
8139,ur.07741137145.72,,
8140,ur.0747266335.76,,
8141,ur.0746655455.92,2015.0,1.0
8142,ur.0774471663.39,,
8143,ur.0746770647.38,,
8144,ur.0745270665.39,,
8145,ur.0744501667.63,,
8146,ur.0750633205.49,2015.0,5.0
8147,ur.0772270175.59,,
8148,ur.0753030032.53,,
8149,ur.0774616620.61,,
8150,ur.0750654024.73,,
8151,ur.0773476645.92,2018.0,7.0
8152,ur.0774103643.99,,
8153,ur.0774070266.21,,
8154,ur.0744513006.22,,
8155,ur.0751120511.10,,
8156,ur.0747726071.53,2010.0,1.0
8157,ur.0776474134.03,,
8158,ur.0775650372.56,2014.0,2.0
8159,ur.0773765054.22,,
8160,ur.0761746244.86,,
8161,ur.0751622650.38,,
8162,ur.0750612503.85,2013.0,2.0
8163,ur.0752653320.32,2013.0,2.0
8164,ur.0745377134.50,2020.0,6.0
8165,ur.0745526547.26,,
8166,ur.0752427005.22,,
8167,ur.0747331322.42,2019.0,9.0
8168,ur.0771465066.84,,
8169,ur.0775617774.23,2023.0,30.0
8170,ur.0771447040.15,,
8171,ur.0773431111.02,,
8172,ur.0772675371.05,,
8173,ur.0746151023.39,2010.0,1.0
8174,ur.0774334672.45,2020.0,5.0
8175,ur.0747602015.90,,
8176,ur.0777552411.06,,
8177,ur.0745046172.70,2015.0,4.0
8178,ur.07756666205.96,2020.0,36.0
8179,ur.0777357277.63,,
8180,ur.0776161223.53,,
8181,ur.0745744213.26,2022.0,12.0
8182,ur.0773275510.01,,
8183,ur.0747045350.54,,
8184,ur.0774130006.94,2023.0,6.0
8185,ur.0747655316.21,2018.0,6.0
8186,ur.0747243763.92,,
8187,ur.0750240753.37,,
