,count,funding,id
14925,1,0.0,ur.015270754022.47
14926,1,74175504.0,ur.015274034012.78
14927,1,74175504.0,ur.015303536212.23
14928,1,627265.0,ur.015336562655.86
14929,1,74175504.0,ur.015346010312.77
14930,1,74175504.0,ur.015351651412.22
14931,1,571326.0,ur.015372470135.31
14932,1,74175504.0,ur.015410262412.36
14933,1,74175504.0,ur.015417764612.95
14934,1,7763526.0,ur.015443324252.23
14935,1,74175504.0,ur.015456375612.07
14936,1,74175504.0,ur.015462236712.36
14937,1,74175504.0,ur.015466100012.38
14938,1,134601.0,ur.015477347334.37
14939,1,571326.0,ur.015501371175.40
14940,1,16297198.0,ur.015506710312.55
14941,1,74175504.0,ur.015561207552.07
14942,1,291120.0,ur.015572436577.87
14943,1,74175504.0,ur.015572624212.50
14944,1,74175504.0,ur.015576465312.01
14945,1,215059.0,ur.015600253607.76
14946,1,1252685.0,ur.015615554325.11
14947,1,13087123.0,ur.015617732337.20
14948,1,20804792.0,ur.015630053737.68
14949,1,74175504.0,ur.015644600512.37
14950,1,74175504.0,ur.015650441612.50
14951,1,3542883.0,ur.015652454457.90
14952,1,74175504.0,ur.015707075757.86
14953,1,3421955.0,ur.015707704457.56
14954,1,74175504.0,ur.015716555012.53
14955,1,3692162.0,ur.015724616117.08
14956,1,731649.0,ur.015730454415.46
14957,1,627265.0,ur.015745740355.78
14958,1,74175504.0,ur.015746257042.58
14959,1,74175504.0,ur.015755166012.39
14960,1,731649.0,ur.016000034410.45
14961,1,627265.0,ur.016014053555.24
14962,1,154743.0,ur.016016506121.92
14963,1,74175504.0,ur.016027142312.16
14964,1,627265.0,ur.016062166755.00
14965,1,74175504.0,ur.016071414412.95
14966,1,74175504.0,ur.016101116612.95
14967,1,31864280.0,ur.016124751067.45
14968,1,1008819.0,ur.016125655002.34
14969,1,627265.0,ur.016134143255.05
14970,1,3692162.0,ur.016137200457.49
14971,1,74175504.0,ur.016143370712.26
14972,1,74175504.0,ur.016166461557.17
14973,1,74175504.0,ur.016205643012.02
14974,1,74175504.0,ur.016206516327.02
14975,1,74175504.0,ur.016211504112.74
14976,1,74175504.0,ur.016253756212.08
14977,1,74175504.0,ur.016257617312.50
14978,1,1289855.0,ur.016261703321.01
14979,1,74175504.0,ur.016263460412.23
14980,1,902010.0,ur.016264744455.48
14981,1,74175504.0,ur.016267631202.09
14982,1,4028885.0,ur.016272235537.47
14983,1,74175504.0,ur.016322071412.23
14984,1,74175504.0,ur.016331573612.38
14985,1,1008819.0,ur.016333155247.23
14986,1,74175504.0,ur.016370204612.49
14987,1,74175504.0,ur.016374045712.03
14988,1,74175504.0,ur.016377707012.93
14989,1,291120.0,ur.016433334177.80
14990,1,74175504.0,ur.016436320012.16
14991,1,74175504.0,ur.016442161112.61
14992,1,74175504.0,ur.016446022212.51
14993,1,31864280.0,ur.016446172132.42
14994,1,74175504.0,ur.016455532612.16
14995,1,74175504.0,ur.016510274312.16
14996,1,74175504.0,ur.016514135412.01
14997,1,731649.0,ur.016526035015.76
14998,1,74175504.0,ur.016552546412.07
14999,1,74175504.0,ur.016554535637.55
15000,1,74175504.0,ur.016562250612.91
15001,1,1008819.0,ur.016605250747.79
15002,1,74175504.0,ur.016624522712.82
15003,1,74175504.0,ur.016630364012.42
15004,1,627265.0,ur.016657547355.67
15005,1,74175504.0,ur.016672636112.96
15006,1,74175504.0,ur.016676477212.89
15007,1,10465739.0,ur.016706250177.36
15008,1,74175504.0,ur.0576250132.07
15009,1,74175504.0,ur.0576724475.55
15010,1,20804792.0,ur.0577170157.79
15011,1,291120.0,ur.0600707107.95
15012,1,103570.0,ur.0602043100.79
15013,1,74175504.0,ur.0602106202.90
15014,1,1799415.0,ur.0602415703.21
15015,1,74175504.0,ur.0604122341.35
15016,1,731649.0,ur.0604311702.86
15017,1,731649.0,ur.0604747310.16
15018,1,74175504.0,ur.0606477677.70
15019,1,32113.0,ur.0606565231.51
15020,1,3542883.0,ur.0606704334.54
15021,1,4037372.0,ur.0606727210.06
15022,1,12400428.0,ur.0607510320.06
15023,1,3626169.0,ur.0607744576.78
15024,1,74175504.0,ur.0610172443.01
15025,1,2386926.0,ur.0611006023.05
15026,1,74175504.0,ur.0611721335.42
15027,1,27435028.0,ur.0612237357.01
15028,1,1008819.0,ur.0612406544.12
15029,1,74175504.0,ur.0613172145.70
15030,1,7763526.0,ur.0615353640.97
15031,1,74175504.0,ur.0616067405.81
15032,1,74175504.0,ur.0616400036.35
15033,1,173676.0,ur.0617264260.41
15034,1,4908214.0,ur.0620061004.77
15035,1,8757120.0,ur.0621200426.94
15036,1,731649.0,ur.0623104212.95
15037,1,3692162.0,ur.0623503461.12
15038,1,74175504.0,ur.0624014673.72
15039,1,3582925.0,ur.0624763146.01
15040,1,99309.0,ur.0626733143.78
15041,1,571326.0,ur.0627253447.28
15042,1,1987606.0,ur.0627570650.97
15043,1,74175504.0,ur.0630620435.74
15044,1,103570.0,ur.0631652131.43
15045,1,74175504.0,ur.0632563135.63
15046,1,74175504.0,ur.0632705653.21
15047,1,0.0,ur.0634013315.24
15048,1,4712330.0,ur.0635644621.51
15049,1,0.0,ur.0636206415.37
15050,1,571326.0,ur.0636346521.82
15051,1,74175504.0,ur.0641055225.67
15052,1,20804792.0,ur.0641163451.48
15053,1,1289855.0,ur.0642216116.41
15054,1,4908214.0,ur.0642552367.39
15055,1,4037372.0,ur.0643257774.12
15056,1,74175504.0,ur.0643611245.77
15057,1,7763526.0,ur.0645520032.49
15058,1,12805651.0,ur.0646170315.39
15059,1,2441233.0,ur.0650212241.50
15060,1,74175504.0,ur.0650221402.46
15061,1,4781061.0,ur.0650365131.57
15062,1,20804792.0,ur.0651254430.48
15063,1,74175504.0,ur.0651711415.52
15064,1,4908214.0,ur.0654763303.80
15065,1,12805651.0,ur.0655507567.45
15066,1,3692162.0,ur.0660262416.01
15067,1,74175504.0,ur.0661735752.45
15068,1,0.0,ur.0662447425.37
15069,1,731649.0,ur.0663435363.90
15070,1,1279436.0,ur.0664715570.27
15071,1,168297.0,ur.0665137436.55
15072,1,74175504.0,ur.0667307115.23
15073,1,1289855.0,ur.0667463410.56
15074,1,65581424.0,ur.0670401737.63
15075,1,12400428.0,ur.0671635735.71
15076,1,1289855.0,ur.0672611105.14
15077,1,74175504.0,ur.0673633313.10
15078,1,4908214.0,ur.0673761357.84
15079,1,571326.0,ur.0674051017.78
15080,1,731649.0,ur.0677425160.03
15081,1,5690205.0,ur.0677574517.97
15082,1,74175504.0,ur.0702253626.43
15083,1,2177574.0,ur.0702362363.88
15084,1,627265.0,ur.0702562526.16
15085,1,74175504.0,ur.070545075.57
15086,1,2177574.0,ur.0707622314.63
15087,1,4037372.0,ur.0711373174.51
15088,1,12805651.0,ur.0712434130.35
15089,1,4781061.0,ur.0713244321.71
15090,1,74175504.0,ur.0713572777.42
15091,1,1987606.0,ur.0713776350.23
15092,1,3626169.0,ur.0714624257.97
15093,1,74175504.0,ur.0714776616.76
15094,1,2386926.0,ur.0720615314.99
15095,1,4037372.0,ur.0723155610.06
15096,1,12400428.0,ur.0723242253.62
15097,1,571326.0,ur.0723474135.87
15098,1,571326.0,ur.0726231057.50
15099,1,74175504.0,ur.0727756152.63
15100,1,1047852.0,ur.0731065454.76
15101,1,2163047.0,ur.0731207221.12
15102,1,74175504.0,ur.0732157175.73
15103,1,1008819.0,ur.0734001247.76
15104,1,0.0,ur.0734224676.23
15105,1,2526121.0,ur.0735727565.23
15106,1,1095815.0,ur.0737064460.96
15107,1,27435028.0,ur.0737077445.63
15108,1,74175504.0,ur.07372204312.88
15109,1,173676.0,ur.07373117017.63
15110,1,1008819.0,ur.0737335545.73
15111,1,74175504.0,ur.07376045412.78
15112,1,1154379.0,ur.07411762737.37
15113,1,571326.0,ur.07416664135.44
15114,1,44994.0,ur.0742171462.17
15115,1,74175504.0,ur.0742414737.28
15116,1,74175504.0,ur.07434456412.75
15117,1,74175504.0,ur.07436211437.49
15118,1,74175504.0,ur.07440317512.47
15119,1,1987606.0,ur.0744153032.02
15120,1,74175504.0,ur.0744204027.86
15121,1,74175504.0,ur.07444160612.16
15122,1,74175504.0,ur.0745507037.13
15123,1,1252685.0,ur.0745572626.42
15124,1,4711278.0,ur.0746326075.41
15125,1,571326.0,ur.07464777335.60
15126,1,74175504.0,ur.0746764477.29
15127,1,74175504.0,ur.0746775275.43
15128,1,3939765.0,ur.0747361420.45
15129,1,74175504.0,ur.07506432712.48
15130,1,32001.0,ur.07507705265.42
15131,1,74175504.0,ur.07512274012.56
15132,1,74175504.0,ur.0752022725.32
15133,1,1008819.0,ur.0753153113.56
15134,1,571326.0,ur.07533112535.36
15135,1,74175504.0,ur.0754231403.84
15136,1,1289855.0,ur.0754401177.99
15137,1,4712330.0,ur.0756511776.17
15138,1,74175504.0,ur.0757256233.45
15139,1,74175504.0,ur.07617020212.17
15140,1,3542883.0,ur.0762127452.15
15141,1,20804792.0,ur.0762537264.90
15142,1,1008819.0,ur.0762651646.77
15143,1,74175504.0,ur.07626522412.12
15144,1,103570.0,ur.07636370434.91
15145,1,0.0,ur.0764360577.10
15146,1,731649.0,ur.0764542234.16
15147,1,74175504.0,ur.07665133412.56
15148,1,74175504.0,ur.0766555033.32
15149,1,74175504.0,ur.07670774512.28
15150,1,74175504.0,ur.0767577512.31
15151,1,1244538.0,ur.0771167365.75
15152,1,11374332.0,ur.07713427052.76
15153,1,571326.0,ur.0771607335.09
15154,1,269930.0,ur.07722205627.57
15155,1,1550000.0,ur.0772361007.36
15156,1,74175504.0,ur.07733246612.20
15157,1,1289855.0,ur.0773421352.14
15158,1,15017536.0,ur.0773462423.37
15159,1,20804792.0,ur.0774753133.57
15160,1,74175504.0,ur.0775067652.07
15161,1,1289855.0,ur.07752254110.29
15162,1,571326.0,ur.0775476336.04
15163,1,2162576.0,ur.0775535030.99
15164,1,31864280.0,ur.0776075706.95
15165,37,22736351.0,ur.01270537012.68
15166,31,34244931.0,ur.01201274527.46
15167,27,19193809.0,ur.01162002733.02
15168,15,10629087.0,ur.012700642422.76
15169,15,86569589.0,ur.0654520527.44
15170,13,22665391.0,ur.01365372436.07
15171,13,6240257.0,ur.0654613704.35
15172,12,53668467.0,ur.01117141733.07
15173,12,59173340.0,ur.013750317677.22
15174,12,12945220.0,ur.015140454124.62
15175,11,52052525.0,ur.01153350506.35
15176,11,30199658.0,ur.01265335422.08
15177,10,4264577.0,ur.01032414773.25
15178,10,5102704.0,ur.01301763033.64
15179,9,7888964.0,ur.010656677137.66
15180,9,0.0,ur.01152762650.19
15181,9,4425676.0,ur.01200346110.65
15182,9,4425676.0,ur.01201717377.76
15183,8,14674400.0,ur.01150455763.02
15184,8,46362107.0,ur.0724604220.48
15185,7,12996433.0,ur.01351436610.29
15186,7,8150605.0,ur.0724060650.02
15187,6,14841672.0,ur.01131216113.19
15188,6,15726096.0,ur.01133556662.16
15189,6,84591089.0,ur.011656250337.48
15190,6,2491692.0,ur.01167327324.46
15191,6,2495585.0,ur.01172630205.97
15192,6,2491692.0,ur.01226035512.46
15193,6,14203524.0,ur.01235750026.74
15194,6,2787334.0,ur.01321310526.25
15195,6,3291434.0,ur.0656725530.46
15196,6,6718368.0,ur.0731575762.14
15197,5,3253545.0,ur.01074162712.20
15198,5,10026841.0,ur.01111177670.12
15199,5,770348.0,ur.01221723017.37
15200,5,2199464.0,ur.01237720412.00
15201,5,4810407.0,ur.01264404447.17
15202,5,9281250.0,ur.01323165653.10
15203,5,1428600.0,ur.01344344533.08
15204,5,2089444.0,ur.01365765302.46
15205,5,2920609.0,ur.014100544737.83
15206,5,2475262.0,ur.0763146160.86
15207,4,3300724.0,ur.01017067466.46
15208,4,3090057.0,ur.01044411633.86
15209,4,2300777.0,ur.01100531345.05
15210,4,3300724.0,ur.01127752143.12
15211,4,1225540.0,ur.01230116133.26
15212,4,2255542.0,ur.01231336716.27
15213,4,4572650.0,ur.012410202164.16
15214,4,0.0,ur.01316140701.98
15215,4,3300724.0,ur.01362537162.29
15216,4,3068946.0,ur.015635764222.60
15217,4,3300724.0,ur.0615174463.35
15218,4,3300724.0,ur.0615607440.16
15219,4,2998017.0,ur.0706552355.14
15220,4,1416091.0,ur.0713344652.04
15221,4,3300724.0,ur.0750754266.29
15222,3,1356090.0,ur.01000317267.55
15223,3,9674424.0,ur.01002345662.19
15224,3,690658.0,ur.01006472400.50
15225,3,1732214.0,ur.01023013236.13
15226,3,1186184.0,ur.01040274014.03
15227,3,1536334.0,ur.01051225363.23
15228,3,1972833.0,ur.01120560217.98
15229,3,3276463.0,ur.01165014233.23
15230,3,2083791.0,ur.011736476777.44
15231,3,1155796.0,ur.01222100316.33
15232,3,1553144.0,ur.01270436403.77
15233,3,0.0,ur.012744366232.62
15234,3,1732214.0,ur.01313732566.11
15235,3,4387967.0,ur.01316335334.00
15236,3,1463948.0,ur.01326642255.86
15237,3,891217.0,ur.01327042211.68
15238,3,7544720.0,ur.01337261502.82
15239,3,1076140.0,ur.01354147012.15
15240,3,6708281.0,ur.01356514346.29
15241,3,2712292.0,ur.014254063137.31
15242,3,998790.0,ur.015751336370.20
15243,3,310669.0,ur.0577256445.34
15244,3,7370448.0,ur.0601713543.66
15245,3,14106664.0,ur.0606775604.91
15246,3,330395.0,ur.0626546173.38
15247,3,2215748.0,ur.0627242227.81
15248,3,1796884.0,ur.0630202335.05
15249,3,9794734.0,ur.0677574517.97
15250,3,1261693.0,ur.0720022504.02
15251,3,0.0,ur.0722706770.82
15252,3,2027077.0,ur.0723573746.66
15253,3,1184870.0,ur.0751743111.42
15254,3,1217330.0,ur.07624420664.45
15255,3,5709.0,ur.0764170326.58
15256,2,1456661.0,ur.01000667313.70
15257,2,2536696.0,ur.01012765363.27
15258,2,2273735.0,ur.010175731467.48
15259,2,2273735.0,ur.010236753162.35
15260,2,3313807.0,ur.01040447462.91
15261,2,2373494.0,ur.01042322703.01
15262,2,13915978.0,ur.010423442262.16
15263,2,1521331.0,ur.01043641272.96
15264,2,378342.0,ur.01043771734.05
15265,2,3873107.0,ur.01046065226.17
15266,2,845768.0,ur.01046373157.28
15267,2,3959281.0,ur.01055636711.92
15268,2,1544156.0,ur.010673211502.31
15269,2,1055186.0,ur.01071126436.79
15270,2,3553727.0,ur.01074171445.23
15271,2,2373494.0,ur.01107067233.59
15272,2,2938780.0,ur.011076371162.80
15273,2,3553727.0,ur.01112374434.72
15274,2,3262030.0,ur.01124231542.52
15275,2,716583.0,ur.01134314703.76
15276,2,3553727.0,ur.01134554443.84
15277,2,1133646.0,ur.01135242525.11
15278,2,1402283.0,ur.01136352001.84
15279,2,298822.0,ur.01152030473.62
15280,2,16715594.0,ur.01156677161.00
15281,2,2374824.0,ur.01157360151.74
15282,2,3553727.0,ur.01172465066.88
15283,2,2373494.0,ur.01205467000.65
15284,2,16715594.0,ur.01215161056.22
15285,2,3262030.0,ur.01224325451.55
15286,2,931331.0,ur.01233771033.91
15287,2,0.0,ur.01242343515.43
15288,2,7142278.0,ur.01244114703.88
15289,2,1643855.0,ur.01245045301.87
15290,2,16715594.0,ur.012504154737.41
15291,2,1421053.0,ur.01252152351.58
15292,2,4452734.0,ur.01255005136.11
15293,2,0.0,ur.01276476155.89
15294,2,2373494.0,ur.012767107022.73
15295,2,1223028.0,ur.01300001071.97
15296,2,19138055.0,ur.01300106701.65
15297,2,1018076.0,ur.01302173611.40
15298,2,2373528.0,ur.013025215737.49
15299,2,2273735.0,ur.01305222652.60
15300,2,1304158.0,ur.01314717736.05
15301,2,652063.0,ur.01315322630.05
15302,2,975310.0,ur.01316374236.04
15303,2,77737469.0,ur.01320435100.07
15304,2,1883419.0,ur.01320721721.74
15305,2,716583.0,ur.01327517055.12
15306,2,0.0,ur.01331570557.29
15307,2,1402283.0,ur.01334541712.22
15308,2,13947598.0,ur.01335733013.54
15309,2,540646.0,ur.01336350503.09
15310,2,3262030.0,ur.01337670206.62
15311,2,865729.0,ur.013435273645.45
15312,2,764639.0,ur.01346515700.43
15313,2,8542182.0,ur.01347122425.52
15314,2,779519.0,ur.01350260530.46
15315,2,652063.0,ur.013534526747.30
15316,2,3553727.0,ur.01357340662.62
15317,2,195658.0,ur.013670216012.52
15318,2,3262030.0,ur.01370425453.91
15319,2,631665.0,ur.014100610652.52
15320,2,2373494.0,ur.014161065247.83
15321,2,16715594.0,ur.014434447632.94
15322,2,3262030.0,ur.014511267767.48
15323,2,3262030.0,ur.015645163527.37
15324,2,265280.0,ur.015715041344.10
15325,2,652063.0,ur.016274100454.37
15326,2,3262030.0,ur.016701611367.49
15327,2,652063.0,ur.0577756116.00
15328,2,1912896.0,ur.0603542512.56
15329,2,652063.0,ur.0610117552.27
15330,2,16715594.0,ur.0616256460.84
15331,2,6249472.0,ur.0617136146.33
15332,2,296677.0,ur.0622132340.65
15333,2,2145718.0,ur.0622320762.25
15334,2,298822.0,ur.0633046707.09
15335,2,1304158.0,ur.0633333455.16
15336,2,2373494.0,ur.0652211072.31
15337,2,571544.0,ur.0653112224.68
15338,2,3262030.0,ur.0657053720.09
15339,2,3318560.0,ur.0665137436.55
15340,2,13947598.0,ur.0671147066.49
15341,2,2115203.0,ur.0711021121.59
15342,2,3553727.0,ur.0714472464.02
15343,2,652063.0,ur.0717746063.48
15344,2,478922.0,ur.0723167735.78
15345,2,869319.0,ur.0731234161.02
15346,2,756073.0,ur.0744471471.35
15347,2,2561232.0,ur.0750576725.28
15348,2,652063.0,ur.07655350613.14
15349,2,2543275.0,ur.0770163037.39
15350,2,2213596.0,ur.0771263126.34
15351,2,2309494.0,ur.0774742134.89
15352,2,2373494.0,ur.0775772044.46
15353,1,446982.0,ur.01000033157.19
15354,1,13807842.0,ur.010002475710.62
15355,1,3524601.0,ur.010007572650.84
15356,1,10320100.0,ur.01002446502.38
15357,1,76363216.0,ur.01003467740.32
15358,1,74257224.0,ur.010034740412.78
15359,1,1184498.0,ur.010036526707.36
15360,1,76363216.0,ur.010040556072.16
15361,1,74257224.0,ur.010042623032.49
15362,1,76363216.0,ur.010044417172.46
15363,1,74257224.0,ur.01005127254.68
15364,1,74257224.0,ur.01005220764.60
15365,1,74257224.0,ur.01005370777.69
15366,1,74257224.0,ur.010054145012.15
15367,1,30358332.0,ur.01005644301.23
15368,1,29126.0,ur.010056540170.23
15369,1,0.0,ur.01006157620.51
15370,1,74257224.0,ur.0100664344.38
15371,1,1000000.0,ur.010071131777.08
15372,1,2174371.0,ur.01007151476.00
15373,1,374357.0,ur.01007161374.27
15374,1,32905146.0,ur.010073467512.93
15375,1,32905146.0,ur.01007411251.34
15376,1,126249.0,ur.010076112672.93
15377,1,0.0,ur.010104047604.94
15378,1,76363216.0,ur.010106671272.00
15379,1,386861.0,ur.010107204107.42
15380,1,578426.0,ur.01011037156.92
15381,1,74257224.0,ur.01011236005.03
15382,1,74257224.0,ur.010112556012.59
15383,1,13807842.0,ur.01011523606.12
15384,1,74257224.0,ur.010116417112.51
15385,1,680811.0,ur.01012040600.14
15386,1,216958.0,ur.01012114255.20
15387,1,3524601.0,ur.010124021250.85
15388,1,76363216.0,ur.01013134010.15
15389,1,1401070.0,ur.01013304513.36
15390,1,0.0,ur.01013612756.85
15391,1,32905146.0,ur.010141602712.31
15392,1,74257224.0,ur.01014172103.34
15393,1,446982.0,ur.01014214400.04
15394,1,76363216.0,ur.01014335032.15
15395,1,1316760.0,ur.01014370301.82
15396,1,76363216.0,ur.01014675750.35
15397,1,76363216.0,ur.010155004472.30
15398,1,74257224.0,ur.010155030112.84
15399,1,74257224.0,ur.01015651621.72
15400,1,74257224.0,ur.01016253145.53
15401,1,74257224.0,ur.01016320741.44
15402,1,76363216.0,ur.010164506672.73
15403,1,74257224.0,ur.010164532312.22
15404,1,170894.0,ur.010166064657.00
15405,1,74257224.0,ur.010170373412.40
15406,1,1495612.0,ur.010172371134.68
15407,1,74257224.0,ur.01017346102.54
15408,1,74257224.0,ur.01017505555.48
15409,1,74257224.0,ur.01017521516.23
15410,1,3524601.0,ur.010175775550.55
15411,1,29126.0,ur.010176627670.39
15412,1,170894.0,ur.01020204535.81
15413,1,327095.0,ur.01020335551.17
15414,1,76363216.0,ur.01020407507.64
15415,1,8752538.0,ur.01020706255.14
15416,1,74257224.0,ur.0102123415.07
15417,1,9681.0,ur.010216552260.98
15418,1,76363216.0,ur.01021660616.25
15419,1,76363216.0,ur.010223117672.86
15420,1,74257224.0,ur.01022454173.03
15421,1,76363216.0,ur.010226760772.43
15422,1,76363216.0,ur.010232622072.17
15423,1,74257224.0,ur.01023450305.19
15424,1,74257224.0,ur.01024142726.04
15425,1,32905146.0,ur.01024405635.42
15426,1,3524601.0,ur.010244110750.27
15427,1,74257224.0,ur.010250622565.48
15428,1,20064528.0,ur.010252736052.71
15429,1,32905146.0,ur.01025712503.96
15430,1,445160.0,ur.01025761362.92
15431,1,9681.0,ur.010264665460.51
15432,1,32905146.0,ur.01026710326.93
15433,1,74257224.0,ur.010271256512.17
15434,1,74257224.0,ur.01027474726.12
15435,1,13807842.0,ur.01027535661.13
15436,1,76363216.0,ur.010300735272.14
15437,1,74257224.0,ur.010300760712.29
15438,1,30358332.0,ur.01030305054.32
15439,1,74257224.0,ur.01030536161.38
15440,1,408762.0,ur.01031063314.99
15441,1,3524601.0,ur.010312224150.56
15442,1,388071.0,ur.01031710053.70
15443,1,74257224.0,ur.01032101607.38
15444,1,680811.0,ur.01032106636.44
15445,1,74257224.0,ur.01032161601.77
15446,1,76363216.0,ur.01032313301.19
15447,1,76363216.0,ur.01033005557.10
15448,1,74257224.0,ur.01033226414.17
15449,1,9681.0,ur.010333000660.95
15450,1,30358332.0,ur.01033332204.12
15451,1,74257224.0,ur.010334126257.78
15452,1,74257224.0,ur.01033520663.40
15453,1,74257224.0,ur.010337371712.14
15454,1,74257224.0,ur.01033750436.81
15455,1,74257224.0,ur.010343233012.37
15456,1,76363216.0,ur.010347050472.26
15457,1,74257224.0,ur.01034760264.40
15458,1,76363216.0,ur.01035142126.25
15459,1,74257224.0,ur.010352735212.20
15460,1,29126.0,ur.010355330370.06
15461,1,1045924.0,ur.01036156423.64
15462,1,74257224.0,ur.01036225620.21
15463,1,76363216.0,ur.01036612776.61
15464,1,32905146.0,ur.01037232034.03
15465,1,937256.0,ur.010402016247.64
15466,1,0.0,ur.01040506560.96
15467,1,76363216.0,ur.010405461472.92
15468,1,74257224.0,ur.010405505112.61
15469,1,1020918.0,ur.01040610173.06
15470,1,32905146.0,ur.01040734104.41
15471,1,76363216.0,ur.010411322572.82
15472,1,30358332.0,ur.01041470216.58
15473,1,315894.0,ur.010417136152.70
15474,1,74257224.0,ur.010421050412.54
15475,1,74257224.0,ur.01042274634.83
15476,1,633499.0,ur.01042713372.33
15477,1,1724789.0,ur.01043610504.70
15478,1,450000.0,ur.010442160232.20
15479,1,3524601.0,ur.01044403046.42
15480,1,578426.0,ur.010445023344.75
15481,1,109861.0,ur.01045154677.56
15482,1,74257224.0,ur.01045401003.60
15483,1,74257224.0,ur.01045660030.75
15484,1,187118.0,ur.01046024362.92
15485,1,13807842.0,ur.01046341266.78
15486,1,74257224.0,ur.01046721736.25
15487,1,74257224.0,ur.01047162227.15
15488,1,74257224.0,ur.01047353776.82
15489,1,1724789.0,ur.01047412262.17
15490,1,3524601.0,ur.01050035336.38
15491,1,1316760.0,ur.010502066362.17
15492,1,74257224.0,ur.0105033723.17
15493,1,627130.0,ur.01050374273.23
15494,1,450000.0,ur.01050634664.13
15495,1,1316760.0,ur.01051350110.49
15496,1,74257224.0,ur.010516072412.52
15497,1,76363216.0,ur.010521710072.11
15498,1,74257224.0,ur.010521733512.85
15499,1,406742.0,ur.01052411656.50
15500,1,74257224.0,ur.010531435712.93
15501,1,334286.0,ur.01053370273.78
15502,1,5690205.0,ur.01054173325.14
15503,1,6388493.0,ur.01054337464.30
15504,1,15429.0,ur.010545464054.56
15505,1,74257224.0,ur.010564205612.16
15506,1,32905146.0,ur.010566102357.32
15507,1,74257224.0,ur.01056776231.12
15508,1,74257224.0,ur.010570046712.18
15509,1,74257224.0,ur.01057354066.27
15510,1,74257224.0,ur.010573710012.47
15511,1,74257224.0,ur.010577551112.59
15512,1,76363216.0,ur.01060177430.01
15513,1,74257224.0,ur.010603412212.35
15514,1,3524601.0,ur.010605153250.31
15515,1,76363216.0,ur.010612565257.42
15516,1,74257224.0,ur.01061566430.48
15517,1,3524601.0,ur.010617753454.74
15518,1,2797988.0,ur.010620654227.65
15519,1,4252671.0,ur.01062415655.03
15520,1,327095.0,ur.010626164622.24
15521,1,187118.0,ur.01063017121.01
15522,1,3557384.0,ur.01063165262.37
15523,1,3557384.0,ur.01063353550.00
15524,1,74257224.0,ur.010636162112.60
15525,1,531029.0,ur.01064067266.38
15526,1,74257224.0,ur.010642023212.19
15527,1,74257224.0,ur.01064513045.22
15528,1,74257224.0,ur.010645664312.23
15529,1,539147.0,ur.01065144040.84
15530,1,3524601.0,ur.010653266450.76
15531,1,76363216.0,ur.010656760017.35
15532,1,2174371.0,ur.01065766221.57
15533,1,74257224.0,ur.01066045516.02
15534,1,76363216.0,ur.01066506260.07
15535,1,32905146.0,ur.010666744007.17
15536,1,0.0,ur.01067115317.32
15537,1,76363216.0,ur.010673553357.75
15538,1,4252671.0,ur.01067470442.75
15539,1,1401070.0,ur.01067756672.52
15540,1,76363216.0,ur.010700410572.43
15541,1,74257224.0,ur.010700434212.08
15542,1,13807842.0,ur.010702050305.41
15543,1,74257224.0,ur.01070305144.44
15544,1,30358332.0,ur.01070337133.28
15545,1,76363216.0,ur.010704251672.72
15546,1,74257224.0,ur.010704275312.64
15547,1,1045924.0,ur.010705052514.48
15548,1,2174371.0,ur.01070604734.94
15549,1,76363216.0,ur.010710112772.29
15550,1,74257224.0,ur.010710136412.68
15551,1,722459.0,ur.01071120477.72
15552,1,74257224.0,ur.010713074107.28
15553,1,76363216.0,ur.01071504201.21
15554,1,13807842.0,ur.01071627041.43
15555,1,29126.0,ur.010716372670.21
15556,1,3524601.0,ur.010721401650.12
15557,1,1924461.0,ur.01072365730.92
15558,1,0.0,ur.01072523061.22
15559,1,74257224.0,ur.010741011017.52
15560,1,76363216.0,ur.01074314747.55
15561,1,74257224.0,ur.01075020253.89
15562,1,76363216.0,ur.01075065466.73
15563,1,74257224.0,ur.010751216212.43
15564,1,76363216.0,ur.010752365072.10
15565,1,74257224.0,ur.010752410512.61
15566,1,76363216.0,ur.010756226172.66
15567,1,74257224.0,ur.010756251612.43
15568,1,76363216.0,ur.010762067272.90
15569,1,74257224.0,ur.010762112712.46
15570,1,76363216.0,ur.01076211541.82
15571,1,1455524.0,ur.010765401512.94
15572,1,76363216.0,ur.01076572645.09
15573,1,74257224.0,ur.010765754012.75
15574,1,2124811.0,ur.010766746034.23
15575,1,13807842.0,ur.01077153203.80
15576,1,3524601.0,ur.010773356150.58
15577,1,13807842.0,ur.01077706557.40
15578,1,9681.0,ur.01100067117.49
15579,1,408762.0,ur.01100375732.98
15580,1,74257224.0,ur.01101441521.98
15581,1,76363216.0,ur.011020500272.51
15582,1,74257224.0,ur.011020523712.14
15583,1,74257224.0,ur.01102263636.58
15584,1,1162985.0,ur.011024272057.19
15585,1,76363216.0,ur.011024341372.04
15586,1,74257224.0,ur.011024365012.21
15587,1,13807842.0,ur.01102513752.63
15588,1,76363216.0,ur.011030202472.43
15589,1,13807842.0,ur.01103065515.79
15590,1,2706729.0,ur.01103155566.92
15591,1,722459.0,ur.01103435414.62
15592,1,0.0,ur.011035645203.19
15593,1,76363216.0,ur.01103656550.70
15594,1,2996856.0,ur.011036650172.33
15595,1,32905146.0,ur.011037573022.31
15596,1,3524601.0,ur.011041471350.14
15597,1,1698736.0,ur.01104256062.35
15598,1,74257224.0,ur.011046203165.30
