researcher_id,pubs,full_name,citations_mean,altmetric_mean,last_pub_year,url,total_grants,last_grant_year,total_funding
ur.015043215017.69,5,Andrew C. Heath,170.8,515.4,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015043215017.69,25,2027,102065861.0
ur.011076371162.80,5,Steven J. M. Jones,59.8,79.8,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.011076371162.80,37,2023,39282008.0
ur.016516477137.93,5,Edwin K. Silverman,78.6,142.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.016516477137.93,20,2023,112244376.0
ur.01342123562.37,5,Masato Akiyama,94.8,81.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01342123562.37,0,0,
ur.01341776303.31,5,Ellen A. Nohr,81.0,488.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01341776303.31,0,0,
ur.0771421022.72,5,Gudmundur L Norddahl,27.4,30.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0771421022.72,1,2016,
ur.01012244312.97,5,Sara L. Pulit,140.2,234.6,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01012244312.97,0,0,
ur.01233412672.61,5,Penny Gordon-Larsen,35.4,154.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01233412672.61,13,2025,47222788.0
ur.01154507440.57,5,David J. Roberts,72.4,212.2,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01154507440.57,3,2019,9151748.0
ur.014715326612.24,5,Cathryn M. Lewis,273.8,439.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014715326612.24,17,2020,9674391.0
ur.0735537003.44,5,Gorm B. Jensen,65.2,178.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0735537003.44,0,0,
ur.0730065143.43,5,Jordan W. Smoller,290.0,424.6,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0730065143.43,18,2025,78742191.0
ur.012246531224.10,5,Richard Durbin,171.0,65.4,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012246531224.10,29,2024,91906229.0
ur.01031704537.45,5,Sophie van der Sluis,119.8,254.4,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01031704537.45,0,0,
ur.01254523225.05,5,Pirro G. Hysi,61.0,256.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01254523225.05,1,2020,118076.0
ur.01164404501.34,5,Wendy A. Bickmore,30.8,45.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01164404501.34,15,2025,50901037.0
ur.01341205376.74,5,Maria Karaleftheri,31.2,191.6,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01341205376.74,0,0,
ur.016475360552.84,5,Robert N. Hoover,129.8,218.4,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.016475360552.84,13,2019,83813879.0
ur.01315221535.21,5,Sheila Seal,50.0,127.8,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01315221535.21,0,0,
ur.011656250337.48,5,Matthew Allison,36.6,161.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.011656250337.48,7,2022,86362389.0
ur.01012052466.59,5,Mignon L Loh,60.2,56.6,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01012052466.59,27,2021,58371177.0
ur.01122154647.85,5,Carmel Moore,72.4,212.2,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01122154647.85,0,0,
ur.014652207777.75,5,Man Li,156.8,101.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014652207777.75,0,0,
ur.01062062720.41,5,Nicholas Mancuso,81.8,55.8,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01062062720.41,0,0,
ur.0704550404.69,5,Laura M. Huckins,183.2,475.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0704550404.69,3,2023,5652632.0
ur.01031162432.34,5,Richard Koche,13.8,85.2,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01031162432.34,0,0,
ur.01165374433.19,5,Johannes H. Schulte,79.6,122.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01165374433.19,1,2019,0.0
ur.0771050566.51,5,Hidewaki Nakagawa,66.2,51.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0771050566.51,18,2022,3259526.0
ur.0611024513.01,5,William G Iacono,367.6,723.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0611024513.01,12,2027,93063104.0
ur.01202171720.20,5,Khaled Abu-Amero,42.0,46.4,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01202171720.20,0,0,
ur.015206537357.39,5,Argyrios Ziogas,91.4,166.4,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015206537357.39,1,2007,4173664.0
ur.01232035241.84,5,Eric R. Gamazon,174.6,105.8,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01232035241.84,1,2024,896465.0
ur.01077503571.69,5,Sascha Fauser,126.8,187.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01077503571.69,2,2020,0.0
ur.01153602020.42,5,Scott A. Jackson,117.4,155.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01153602020.42,19,2023,54338750.0
ur.011653475557.88,5,Carole Ober,55.8,246.8,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.011653475557.88,18,2020,116918366.0
ur.01027352664.02,5,David Van Den Berg,142.0,211.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01027352664.02,0,0,
ur.0627545135.27,5,David Reich,59.0,81.4,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0627545135.27,11,2023,30502028.0
ur.01167167075.12,5,Henry L. Paulson,165.0,206.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01167167075.12,14,2022,37284544.0
ur.0736042130.28,5,Kelly Cho,74.0,149.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0736042130.28,2,2019,0.0
ur.01316732042.14,5,David Lamparter,31.2,191.6,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01316732042.14,0,0,
ur.01366500620.93,5,Tatjana Sauka-Spengler,72.6,56.6,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01366500620.93,3,2024,3570026.0
ur.01034260300.09,5,Amund Gulsvik,78.6,142.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01034260300.09,1,2007,216602.0
ur.01072152660.47,5,Carlos Caldas,35.8,71.6,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01072152660.47,30,2020,45451708.0
ur.07717657417.22,5,Gil McVean,42.4,87.6,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07717657417.22,18,2023,86725449.0
ur.0757332456.37,5,Shilin Tian,41.8,19.6,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0757332456.37,0,0,
ur.01033774323.12,5,Montserrat Puiggròs,14.4,125.2,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01033774323.12,0,0,
ur.0705014626.49,5,G. Kees Hovingh,73.0,225.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0705014626.49,0,0,
ur.01253674504.02,5,N. William Rayner,170.2,285.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01253674504.02,0,0,
ur.01253727547.17,5,Victoria L. Stevens,75.6,213.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01253727547.17,2,2007,115000.0
ur.01256133462.00,5,Suna Onengut-Gumuscu,123.8,46.8,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01256133462.00,0,0,
ur.014772144766.03,5,Armin Schoech,81.8,28.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014772144766.03,0,0,
ur.01224407762.64,5,David C Page,29.2,21.8,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01224407762.64,19,2022,101171925.0
ur.0633256337.62,5,Yuri Milaneschi,198.6,386.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0633256337.62,0,0,
ur.01142432564.72,5,Peter Nürnberg,76.4,75.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01142432564.72,18,2020,38399.0
ur.01256024605.99,5,Rasika A. Mathias,78.2,249.8,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01256024605.99,5,2022,24468556.0
ur.01203161164.99,5,Shona M. Kerr,57.8,112.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01203161164.99,0,0,
ur.01342212613.32,5,Martijn van de Bunt,127.0,145.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01342212613.32,0,0,
ur.0627242227.81,5,Eric Jorgenson,232.0,413.8,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0627242227.81,4,2025,3555265.0
ur.01077003532.07,5,Giovanni Veronesi,55.2,184.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01077003532.07,0,0,
ur.01131664577.72,5,Christine Søholm Hansen,388.0,532.6,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01131664577.72,0,0,
ur.011266346001.77,5,Luke J. O’Connor,30.6,73.4,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.011266346001.77,0,0,
ur.0660445546.65,5,Frans B. L. Hogervorst,84.4,366.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0660445546.65,0,0,
ur.01174077303.15,5,James B. Meigs,175.4,117.8,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01174077303.15,8,2024,28200791.0
ur.01046024362.92,5,Elizabeth G Holliday,182.4,414.6,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01046024362.92,3,2019,643727.0
ur.011774026205.44,5,Siddhartha Kar,69.2,373.4,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.011774026205.44,0,0,
ur.01210404743.47,5,Ray Ming,81.2,131.6,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01210404743.47,9,2020,10354695.0
ur.0612733273.11,5,Ross Prentice,53.4,361.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0612733273.11,14,2024,264753059.0
ur.013600711637.19,5,Hyun Min Kang,152.4,118.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013600711637.19,2,2021,1851078.0
ur.01006373031.51,5,Øyvind Helgeland,37.4,319.8,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01006373031.51,0,0,
ur.0744721723.19,5,Bin Han,136.2,21.6,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0744721723.19,5,2022,29212856.0
ur.01273235755.39,5,Ginevra Biino,72.4,252.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01273235755.39,0,0,
ur.0605464570.76,5,Ma’en Obeidat,79.6,129.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0605464570.76,7,2022,3585991.0
ur.01357677605.16,5,Javier Martin,103.8,39.2,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01357677605.16,0,0,
ur.012731463207.92,5,Michael D Taylor,58.6,54.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012731463207.92,28,2024,25871455.0
ur.01046714337.75,5,Florian Markowetz,37.8,49.2,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01046714337.75,6,2022,1047601.0
ur.01146115736.52,5,Katherine E. Tansey,176.6,413.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01146115736.52,0,0,
ur.01045664025.48,5,Yang Luo,103.6,104.4,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01045664025.48,0,0,
ur.01274137244.17,5,Eliezer M. Van Allen,102.2,116.8,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01274137244.17,11,2023,15371812.0
ur.0700325643.61,5,Caleb A. Lareau,70.4,97.2,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0700325643.61,1,2020,
ur.01110455304.93,5,Joseph K Pickrell,228.4,212.4,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01110455304.93,3,2024,2232192.0
ur.01113406277.04,5,Girish Nadkarni,132.6,129.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01113406277.04,1,2021,929658.0
ur.01274405570.17,5,Janine F Felix,124.8,385.6,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01274405570.17,0,0,
ur.07454351775.50,5,Carolina Roselli,226.4,472.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.07454351775.50,0,0,
ur.01074650154.25,5,Robert E Handsaker,128.0,135.6,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01074650154.25,0,0,
ur.01173745662.60,5,Asif Rasheed,126.8,181.4,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01173745662.60,0,0,
ur.0623777536.76,5,Norihiro Kato,144.4,207.8,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0623777536.76,11,2017,1577324.0
ur.01173707176.96,5,Lorenz Risch,90.8,131.6,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01173707176.96,1,2021,356956.0
ur.0775510071.66,5,Hyejung Won,263.8,280.6,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0775510071.66,5,2025,3977129.0
ur.01216703022.43,5,Hayato Tada,65.2,178.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01216703022.43,10,2022,403289.0
ur.01127227106.35,5,Bradford B. Worrall,131.8,191.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01127227106.35,7,2024,14646989.0
ur.01237310426.10,5,Daniele Cusi,35.4,50.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01237310426.10,2,2003,304045.0
ur.0660107161.47,5,Pekka Jousilahti,102.2,189.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0660107161.47,1,2010,
ur.0724723304.99,5,Bruno H Stricker,134.2,139.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0724723304.99,0,0,
ur.01174445666.11,5,Ana Viñuela,57.2,88.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01174445666.11,0,0,
ur.015724275712.61,5,Pamela J. Schreiner,32.0,151.8,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015724275712.61,7,2023,5365682.0
ur.01176774637.02,5,Robert VanBuren,42.8,156.8,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01176774637.02,2,2021,936000.0
ur.016042157133.69,5,Nakul M Shah,72.8,79.8,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.016042157133.69,0,0,
ur.01356227124.82,5,Emmanouil Tsafantakis,31.2,191.6,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01356227124.82,0,0,
ur.0711761543.83,5,John H Fingert,60.4,59.4,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0711761543.83,7,2021,7506355.0
ur.0714133215.07,5,Hatef Darabi,148.8,161.4,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0714133215.07,0,0,
ur.01125144575.79,5,Erin B. Ware,32.0,151.8,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01125144575.79,2,2025,2428111.0
ur.01355734517.21,5,Roby Joehanes,96.6,128.8,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01355734517.21,0,0,
ur.011021022757.77,5,Jack A. Taylor,64.8,375.4,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.011021022757.77,9,2019,58625398.0
ur.01230220117.55,5,Josée Dupuis,232.6,232.4,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01230220117.55,1,2015,445076.0
ur.0742515742.95,5,Laura Papi,95.0,182.4,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0742515742.95,4,2019,450544.0
ur.010513740717.40,5,Ele Ferrannini,31.2,191.6,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010513740717.40,2,2014,55000.0
ur.0636003765.97,5,John Novembre,77.6,62.6,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0636003765.97,8,2023,8172886.0
ur.01266371434.24,5,Peter Eibich,144.4,363.8,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01266371434.24,1,2017,227704.0
ur.016004026214.55,5,Patricia A. Peyser,110.2,191.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.016004026214.55,0,0,
ur.01115252630.09,5,William D Foulkes,82.8,112.6,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01115252630.09,34,2023,12762647.0
ur.0662165614.96,5,Christian F Singer,73.4,332.6,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0662165614.96,2,2022,7786867.0
ur.01053344661.28,5,Debra Frost,97.2,362.2,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01053344661.28,0,0,
ur.01177041472.42,5,Alfonso Buil,73.6,88.8,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01177041472.42,0,0,
ur.0606746006.86,5,Peter J Hulick,67.6,371.2,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0606746006.86,0,0,
ur.01270537012.68,5,Rodney J. Scott,118.8,357.6,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01270537012.68,44,2021,23952502.0
ur.01356675577.09,5,Nelson B Freimer,91.2,102.6,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01356675577.09,26,2025,86624285.0
ur.011474147477.21,5,Victoria E. Jackson,78.6,142.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.011474147477.21,0,0,
ur.0661345611.20,5,Ian Campbell,85.2,346.2,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0661345611.20,19,2020,9560739.0
ur.01270660655.11,5,Sara Lindström,283.4,150.8,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01270660655.11,0,0,
ur.01050100440.62,5,Poorva Mudgal,31.2,191.6,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01050100440.62,0,0,
ur.01001307527.28,5,Sita H. Vermeulen,31.2,191.6,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01001307527.28,0,0,
ur.01110577373.52,5,Karl-Heinz Jöckel,194.8,236.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01110577373.52,9,2019,0.0
ur.01047676202.27,5,Gerard Pasterkamp,121.6,291.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01047676202.27,1,2018,0.0
ur.0743777762.57,5,Gosia Trynka,221.0,105.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0743777762.57,1,2014,
ur.0624052041.17,5,Keith Humphreys,150.6,162.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0624052041.17,10,2021,4180514.0
ur.01053324561.81,5,Ida Surakka,101.6,127.8,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01053324561.81,1,2017,109726.0
ur.01275207225.43,5,Richard Mott,46.6,73.8,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01275207225.43,27,2024,29389653.0
ur.0725423676.09,5,Stella Koutros,53.0,399.2,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0725423676.09,0,0,
ur.01263677437.18,5,Mihai G. Netea,108.0,193.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01263677437.18,12,2024,17866430.0
ur.01131101310.00,5,Alana Cavadino,139.8,460.6,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01131101310.00,0,0,
ur.0722562524.91,5,Nicholas Eriksson,323.0,858.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0722562524.91,1,2013,232602.0
ur.0604436333.39,5,Hilkka Soininen,181.4,269.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0604436333.39,11,2018,2804824.0
ur.015366547602.30,5,John Powell,260.4,322.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015366547602.30,3,2015,1899263.0
ur.01301115201.04,5,Irene Konstantopoulou,73.4,332.6,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01301115201.04,0,0,
ur.0623451641.96,5,Nicole Weisschuh,68.4,62.2,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0623451641.96,0,0,
ur.0664042013.05,5,Anuj Goel,130.2,133.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0664042013.05,0,0,
ur.01171555551.42,5,Hans Wildiers,97.0,278.8,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01171555551.42,5,2020,0.0
ur.0604140657.40,5,Mark Yandell,117.0,125.2,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0604140657.40,13,2023,21224859.0
ur.0607335463.58,5,Matthew T Maurano,84.0,71.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0607335463.58,3,2024,5163072.0
ur.01207662552.39,5,Evie Stergiakouli,153.0,386.4,2016,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01207662552.39,2,2022,1815574.0
ur.01163136127.22,5,Jonathan P. Bradfield,37.4,319.8,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01163136127.22,1,2018,267000.0
ur.013021764377.67,5,Stanley Pounds,129.2,80.6,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013021764377.67,2,2020,2894912.0
ur.0626455700.29,5,Janine Altmüller,89.4,78.4,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0626455700.29,4,2020,0.0
ur.013471075617.35,5,Thorkild I A Sørensen,150.4,341.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013471075617.35,6,2017,4916191.0
ur.01347020047.71,5,Miles Parkes,341.4,138.6,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01347020047.71,7,2021,11243563.0
ur.0623525214.83,5,Amanda J. Cox,31.2,191.6,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0623525214.83,0,0,
ur.01302305232.60,5,Braxton D. Mitchell,72.4,149.8,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01302305232.60,10,2022,37062649.0
ur.01116521605.43,5,Tim M Strom,109.6,121.4,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01116521605.43,2,2019,0.0
ur.0751271413.44,5,Klaus Bønnelykke,76.0,378.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0751271413.44,0,0,
ur.01040452443.77,5,Katri Räikkönen,181.2,383.4,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01040452443.77,1,2017,0.0
ur.01005541755.78,5,Clarice R. Weinberg,64.8,375.4,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01005541755.78,14,2019,15679992.0
ur.0714371637.39,5,Mario Nicodemi,44.0,94.8,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0714371637.39,0,0,
ur.01303123537.21,5,Christoph Engel,94.4,366.4,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01303123537.21,2,2019,0.0
ur.0626546173.38,5,Rosa B Barkardottir,97.2,362.2,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0626546173.38,3,2012,330395.0
ur.0664341505.44,5,Paul F. O’Reilly,277.0,458.2,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0664341505.44,3,2025,1294099.0
ur.01303323410.18,5,Pamela Sklar,286.0,312.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01303323410.18,15,2024,49926560.0
ur.010567612237.43,5,Christian M. Shaffer,116.8,112.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010567612237.43,0,0,
ur.01170300726.89,5,R Rand Allingham,60.4,59.4,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01170300726.89,1,1992,0.0
ur.01144154402.37,5,Kar Seng Sim,43.6,35.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01144154402.37,0,0,
ur.01006220174.19,5,Diana M. Eccles,70.6,302.8,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01006220174.19,18,2018,2289632.0
ur.01056010055.08,5,Abdel Abdellaoui,183.8,413.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01056010055.08,0,0,
ur.0634264377.67,5,Andrea Angius,50.4,56.8,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0634264377.67,1,2013,348892.0
ur.01263651523.67,5,Woong-Yang Park,117.6,79.4,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01263651523.67,0,0,
ur.01276730537.18,5,Paul James,55.6,355.2,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01276730537.18,7,2020,7025848.0
ur.01263622305.88,5,Louise Brinton,159.2,187.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01263622305.88,10,2019,84844828.0
ur.01227371220.19,5,Ursula Eilber,159.2,187.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01227371220.19,0,0,
ur.01275601577.27,5,Hanne Meijers-Heijboer,143.8,247.4,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01275601577.27,0,0,
ur.01275617260.80,5,Hemant Bengani,21.4,29.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01275617260.80,0,0,
ur.0677740170.46,5,Ellen M. Schmidt,165.0,145.4,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0677740170.46,0,0,
ur.010034273157.52,5,Mary M. Reilly,29.2,91.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010034273157.52,4,2024,10895993.0
ur.01227356663.51,5,Paul Brennan,153.0,97.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01227356663.51,10,2023,20992583.0
ur.0635134330.89,5,Shamira A Perera,60.4,59.4,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0635134330.89,0,0,
ur.0703130243.00,5,Daniel G MacArthur,86.2,65.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0703130243.00,9,2023,37629686.0
ur.01044411633.86,5,Geir Selbæk,109.4,78.2,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01044411633.86,5,2025,4376371.0
ur.01352131754.15,5,Brad Gulko,67.2,74.6,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01352131754.15,0,0,
ur.01263225337.08,5,John M. Asara,85.6,64.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01263225337.08,5,2023,23192116.0
ur.01276523755.34,5,Birte Kehr,34.8,41.6,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01276523755.34,2,2019,0.0
ur.01177747600.53,5,Giovanni Malerba,86.0,77.6,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01177747600.53,0,0,
