researcher_id,pubs,full_name,citations_mean,altmetric_mean,last_pub_year,url
ur.01204726310.17,1,Anne Katrin Lampe,226.0,207.0,2016,
ur.01204722501.39,1,Kathryn R. Geiger-Schuller,22.0,220.0,2021,
ur.01204711135.24,1,Stefan Aretz,7.0,201.0,2021,
ur.01204673553.35,1,Theodora Sideri,142.0,38.0,2015,
ur.01204665653.77,1,Rukiye Eker,0.0,63.0,2021,
ur.01206101256.16,1,Abdolreza Fazel,4.0,88.0,2021,
ur.01206102102.44,1,Leif W Ellisen,288.0,134.0,2017,
ur.012061101137.89,1,Yutong Sun,317.0,54.0,2018,
ur.012072376662.37,1,Priyanka Nandakumar,1.0,485.0,2021,
ur.01207327726.70,1,Stefania Rapelli,7.0,130.0,2021,
ur.01207324316.12,1,Verena Zuber,20.0,102.0,2021,
ur.01207307261.14,1,Gijs Santen,294.0,223.0,2017,
ur.01207265411.26,1,Christine M. Freitag,57.0,121.0,2019,
ur.01207254623.34,1,Shalini C. Reshmi,188.0,95.0,2019,
ur.01207250620.27,1,Filemon S. Dela Cruz,99.0,96.0,2018,
ur.01207170136.04,1,C Thomas Caskey,217.0,520.0,2017,
ur.01207333021.78,1,Colm McDonald,573.0,264.0,2016,
ur.01207163644.47,1,Ricong Xu,131.0,35.0,2016,
ur.01207160661.24,1,Gilles Charmet,100.0,228.0,2019,
ur.01207145150.24,1,Aino I Järvelin,63.0,35.0,2016,
ur.01207142662.57,1,Theresia M. Schnurr,203.0,856.0,2019,
ur.012071411161.16,1,Tinyi Chu,60.0,125.0,2018,
ur.01207134031.47,1,Rachita Yadav,161.0,68.0,2018,
ur.01207330217.81,1,Luke M. Evans,146.0,61.0,2018,
ur.01207336565.81,1,Qingsong Wu,31.0,239.0,2019,
ur.01206163566.28,1,Max Emperle,41.0,28.0,2018,
ur.012074532037.65,1,Daniel Posner,28.0,132.0,2021,
ur.01207530247.14,1,Jamie M J Weaver,195.0,88.0,2015,
ur.012075213201.91,1,Fiona Broughton Pipkin,120.0,218.0,2017,
ur.012075100227.98,1,Ho Lee,16.0,28.0,2021,
ur.012075052351.68,1,Russell J. Ledet,0.0,120.0,2020,
ur.01207475551.14,1,Baojie Li,279.0,36.0,2017,
ur.01207464022.18,1,Stoyan Georgiev,203.0,128.0,2015,
ur.01207450242.89,1,Shannon E Bruse,191.0,247.0,2017,
ur.01207354566.27,1,Gloria M Petersen,178.0,34.0,2015,
ur.01207425660.13,1,David L Stern,23.0,149.0,2016,
ur.01207411315.01,1,Adrian Tsang,99.0,61.0,2018,
ur.01207400647.06,1,Bert Brunekreef,15.0,107.0,2021,
ur.01207400306.03,1,Friederike Dündar,45.0,22.0,2019,
ur.012073732367.95,1,Carel J M van Noesel,182.0,18.0,2017,
ur.01207364464.20,1,Pallavi Phatale,99.0,61.0,2018,
ur.01207103662.52,1,Hans E Krokan,2.0,81.0,2017,
ur.01207070004.47,1,Kazuhiko Yamamuro,95.0,135.0,2019,
ur.01207052052.42,1,Srinivas V Goverdhan,786.0,198.0,2015,
ur.01206377452.62,1,Vera Regitz-Zagrosek,194.0,336.0,2016,
ur.012065066014.61,1,Vikkitharan Gnanasambandapillai,11.0,244.0,2021,
ur.01206476673.45,1,Lev Brylev,4.0,106.0,2021,
ur.01206464564.32,1,Jason Sydes,375.0,325.0,2016,
ur.01206463776.80,1,Mina Ali,58.0,46.0,2017,
ur.012064051611.07,1,Martin Lundberg,69.0,310.0,2021,
ur.01206377524.54,1,Magnus Nilsson,128.0,132.0,2016,
ur.01206374605.46,1,Michael G B Blum,359.0,191.0,2015,
ur.012070200134.72,1,Simon Ming-Yuen Lee,249.0,148.0,2015,
ur.01206374067.28,1,Sachin Kheterpal,274.0,215.0,2018,
ur.01206360300.70,1,Anuk Das,115.0,122.0,2017,
ur.01206320767.15,1,Manuel Rodriguez-Concepcion,3.0,18.0,2016,
ur.01206260056.92,1,Hermes J. Florez,142.0,163.0,2020,
ur.01206233264.50,1,Howard C. Shen,189.0,57.0,2015,
ur.012062266057.07,1,Mu-Sheng Zeng,71.0,62.0,2019,
ur.01206530675.34,1,Zhuoxing Shi,100.0,35.0,2019,
ur.01206547710.96,1,Giovanni D'Angelo,38.0,3.0,2017,
ur.012065520034.54,1,Benjamin Ellezam,67.0,105.0,2019,
ur.01206557240.09,1,Zachary L. Fuller,53.0,66.0,2019,
ur.01206600005.50,1,Nathaniel A. Hathaway,52.0,49.0,2019,
ur.01206627620.80,1,Zong-Xiao He,384.0,121.0,2015,
ur.01206641346.10,1,Bruce Weir,41.0,58.0,2020,
ur.01206643051.26,1,Mauro Delorenzi,127.0,152.0,2015,
ur.01206644667.33,1,Theo A. J. van der Lee,54.0,38.0,2018,
ur.01206666351.99,1,Halla S Olafsdottir,104.0,14.0,2015,
ur.01206703204.76,1,Robert J Hohman,174.0,211.0,2016,
ur.01206710443.02,1,Marcel Kool,85.0,43.0,2017,
ur.01206717706.20,1,Maximilian Haeussler,49.0,36.0,2020,
ur.01206720037.51,1,Chris Thornborough,226.0,207.0,2016,
ur.01206773233.17,1,Ola Hansson,46.0,183.0,2019,
ur.01206776144.04,1,Johannes Schumacher,124.0,36.0,2015,
ur.01207007423.88,1,Natalia Gromak,76.0,49.0,2019,
ur.01204351425.42,1,Jayendra Shinde,954.0,55.0,2015,
ur.01204343731.23,1,Faraz Hach,316.0,70.0,2015,
ur.01204315642.59,1,Chang-Hee Suh,166.0,59.0,2016,
ur.01201223626.23,1,Elizabeth Goode,144.0,117.0,2016,
ur.01201352234.86,1,Shaan Khurshid,1.0,94.0,2021,
ur.01201327110.35,1,Peter F. Arndt,288.0,185.0,2015,
ur.01201236375.01,1,Julia Cadrin-Tourigny,41.0,66.0,2021,
ur.01201233536.22,1,Philipp G Maass,114.0,125.0,2015,
ur.01201227406.36,1,Xinhua Ding,54.0,4.0,2019,
ur.01201227045.21,1,Kirsti Kvaløy,278.0,171.0,2016,
ur.01201216676.14,1,Annick Dubois,187.0,534.0,2018,
ur.01201370756.80,1,Gillian M. Mackay,25.0,41.0,2021,
ur.01201204624.00,1,Jesper H. Svendsen,314.0,170.0,2018,
ur.012011721474.14,1,Joon Oh Park,95.0,89.0,2018,
ur.01201152047.48,1,Ludovic Orlando,42.0,127.0,2015,
ur.01201133333.33,1,Aaron Marley,123.0,189.0,2018,
ur.012011222577.29,1,Meghan R. Wyatt,817.0,111.0,2017,
ur.01201076555.85,1,Maciej Glyda,5.0,874.0,2021,
ur.01201352600.25,1,Erik van Limbergen,416.0,104.0,2015,
ur.012014163302.64,1,Avraham A. Levy,1.0,1.0,2015,
ur.01202042337.13,1,Ana Vujic,1.0,4.0,2017,
ur.01201613000.02,1,Elham Kayvanpour,41.0,66.0,2021,
ur.01201773404.00,1,Emily R. Miraldi,1.0,18.0,2021,
ur.01201713145.83,1,Maarten H Vermeer,240.0,19.0,2015,
ur.01201673415.79,1,Zilin Li,41.0,58.0,2020,
ur.01201673321.12,1,Jeremy Johns,316.0,70.0,2015,
ur.012016600773.62,1,Brianna R Ramirez,90.0,42.0,2017,
ur.012016155153.14,1,Farhan N. Damani,193.0,111.0,2017,
ur.012016017517.56,1,Daniel Berner,79.0,47.0,2017,
ur.01201424747.05,1,Dorothy Yeboah-Manu,224.0,109.0,2016,
ur.01201532735.06,1,Michael E. Coulter,48.0,54.0,2019,
ur.01201503470.99,1,Jennifer R Grandis,99.0,99.0,2016,
ur.01201467701.85,1,Yves Lacassie,180.0,55.0,2016,
ur.012014602123.08,1,Emma J De Neef,33.0,121.0,2020,
ur.01201436325.56,1,Saranya Thangaraju,130.0,73.0,2015,
ur.01201434746.76,1,Jorgen Engmann,31.0,1090.0,2021,
ur.01201073467.52,1,Chunfang Wang,0.0,1.0,2020,
ur.012010710141.70,1,Andrea Esposito,98.0,129.0,2018,
ur.01201061146.89,1,Jennifer A. Akiyama,9.0,179.0,2021,
ur.01200200656.34,1,Qiaolin Deng,110.0,67.0,2016,
ur.01200341421.80,1,Juanita L. Merchant,1.0,485.0,2021,
ur.01200322641.13,1,Gemma Sharp,15.0,107.0,2021,
ur.01200320534.34,1,Renate B. Schnabel,314.0,170.0,2018,
ur.01200275506.40,1,Anuar Konkashbaev,273.0,150.0,2018,
ur.01200260024.09,1,Martilias S Farrell,573.0,264.0,2016,
ur.01200244105.86,1,Lars Barquist,124.0,124.0,2016,
ur.01200155005.40,1,Liesbeth Spruijt,240.0,33.0,2015,
ur.01201050276.14,1,Janet E Hall,99.0,105.0,2017,
ur.012001515041.58,1,Duy K. Nguyen,6.0,33.0,2021,
ur.012001437566.19,1,Yang-Yang Feng,29.0,51.0,2018,
ur.012001432767.49,1,Neris García-González,3.0,137.0,2021,
ur.01200122224.35,1,Kai Ge,100.0,45.0,2017,
ur.01200114540.76,1,Marie Mirouze,195.0,278.0,2019,
ur.01200104730.58,1,Anton Gartner,259.0,107.0,2015,
ur.01200400070.11,1,Vikash Chandra,46.0,183.0,2019,
ur.01200443405.17,1,Shahrad R. Rassekh,160.0,15.0,2015,
ur.01200452545.09,1,Alejandra Medina-Rivera,152.0,111.0,2017,
ur.01200467764.67,1,Akash Patnaik,0.0,1.0,2020,
ur.01200524206.22,1,Chow Wei Too,101.0,84.0,2020,
ur.01200543436.84,1,Chiedozie Egesi,127.0,41.0,2017,
ur.012006414204.10,1,Xiaomeng Du,48.0,102.0,2018,
ur.01200642545.42,1,Hande Kaymakçalan,47.0,67.0,2018,
ur.01200650152.47,1,Haiyang Wang,41.0,60.0,2020,
ur.01200652525.02,1,Katie L Hopkins,124.0,124.0,2016,
ur.01200677465.78,1,Andreas Wack,51.0,121.0,2020,
ur.012007021011.19,1,Emil Jørsboe,91.0,183.0,2018,
ur.01200712476.00,1,Cindy Mak,11.0,244.0,2021,
ur.01201003503.98,1,Nina Langeland,1.0,485.0,2021,
ur.01201023215.01,1,Oliver J Rando,162.0,167.0,2017,
ur.01201025173.03,1,Yue Zhou,64.0,36.0,2018,
ur.012010335604.34,1,Tae-You Kim,88.0,55.0,2020,
ur.01202040521.24,1,Lynn Greenhalgh,59.0,11.0,2015,
ur.01202106453.26,1,Lisa M. Bowdler,52.0,238.0,2020,
ur.01204276527.17,1,Charley A. Budgeon,5.0,74.0,2021,
ur.01203556644.88,1,Jasmijn D E de Rooij,87.0,104.0,2017,
ur.01203676663.44,1,Arthur Chow,54.0,17.0,2017,
ur.01203653665.61,1,Désirée Gavhed,14.0,20.0,2019,
ur.01203605077.08,1,Kristin K Nicodemus,573.0,264.0,2016,
ur.01203600553.49,1,Jenny Jiacheng Yan,327.0,67.0,2015,
ur.012035772267.80,1,Xudong Lin,152.0,170.0,2016,
ur.012035713367.95,1,Matthijs D. Van der Zee,20.0,131.0,2021,
ur.01203550172.31,1,Jacoba J. Louw,226.0,207.0,2016,
ur.01203723060.50,1,Kuldeep Mohanty,108.0,77.0,2016,
ur.01203545107.19,1,Corey Casper,13.0,124.0,2020,
ur.01203525205.10,1,Paul Marjoram,701.0,203.0,2015,
ur.01203457443.14,1,Hong Guo,327.0,140.0,2015,
ur.01203455434.08,1,Amy L. Walz,158.0,44.0,2017,
ur.01203402036.84,1,Leah C Kottyan,173.0,988.0,2018,
ur.01203366716.53,1,Mohammad Reza Ahmadian,119.0,7.0,2015,
ur.01203713705.56,1,Ken Ishiyama,476.0,23.0,2015,
ur.01203725110.74,1,Walter Hunziker,96.0,80.0,2017,
ur.01202112735.10,1,James Prendergast,7.0,120.0,2021,
ur.01204111777.46,1,Camilo Toro,128.0,132.0,2016,
ur.012042502337.44,1,Margarita Slof-Op 't Landt,89.0,210.0,2020,
ur.01204236467.41,1,Thomas Wiesner,186.0,23.0,2015,
ur.012042065617.89,1,Venkata S. Mattay,94.0,149.0,2019,
ur.01204202514.26,1,Greta Gillies,58.0,121.0,2017,
ur.01204152447.20,1,Jill A Macoska,24.0,49.0,2020,
ur.01204142432.27,1,Wasu Supakontanasan,79.0,47.0,2017,
ur.01204111125.33,1,Sune Fallgaard Nielsen,198.0,182.0,2016,
ur.012037452051.41,1,Alexey Dolgoborodov,115.0,111.0,2019,
ur.01204106557.40,1,Sébastien Letort,269.0,116.0,2017,
ur.01204044555.56,1,Vittorio Venturi,262.0,127.0,2017,
ur.01204023352.02,1,Tessa G. Steenbruggen,121.0,25.0,2019,
ur.012040214217.46,1,Kathleen M. Giacomini,110.0,122.0,2016,
ur.01204007612.44,1,Jan Liebelt,294.0,223.0,2017,
ur.012037627673.49,1,Amr Alexandari,69.0,276.0,2021,
ur.01203366046.08,1,Andrew S. Weyrich,212.0,89.0,2015,
ur.01203320140.00,1,Alexander Graf,70.0,63.0,2017,
ur.012032707751.92,1,Mizuho Kawai,125.0,86.0,2019,
ur.01202275730.21,1,Chen Chen,126.0,17.0,2016,
ur.01202460010.72,1,Emma Prieto,105.0,98.0,2017,
ur.01202422234.67,1,Tae-Hwi Schwantes-An,145.0,377.0,2018,
ur.012024134677.17,1,Martin Gore,205.0,248.0,2017,
ur.01202345525.50,1,Mark S. Talamonti,938.0,91.0,2015,
ur.01202340464.51,1,Cora A MacAlister,226.0,160.0,2015,
ur.01202302735.33,1,Beatrice Nefussy,4.0,106.0,2021,
ur.01202255360.42,1,Arnaud Gutierrez,62.0,30.0,2016,
ur.01203231164.80,1,Emily R. Davenport,44.0,129.0,2019,
ur.01202235134.36,1,Michael Forster,127.0,152.0,2015,
ur.01202226246.95,1,Brunella Franco,88.0,89.0,2016,
ur.012022170201.04,1,Mingyang Jiang,27.0,135.0,2018,
ur.012022124134.00,1,Elizabeth A Holly,178.0,34.0,2015,
ur.012021351273.08,1,Abdullah Abu Jamea,40.0,71.0,2017,
ur.01202120455.82,1,Bin Ma,8.0,23.0,2021,
ur.01202464756.63,1,Pengwei Xu,100.0,35.0,2019,
ur.01202534125.90,1,Matthew Witkin,45.0,22.0,2019,
ur.01202535654.94,1,Weihua Yue,186.0,131.0,2019,
ur.01202544175.44,1,Dixie L Mager,7.0,11.0,2017,
ur.01202545300.15,1,Irene Papatheodorou,20.0,74.0,2021,
ur.012025574415.09,1,Joanne Chan,13.0,180.0,2021,
ur.01202565704.42,1,Dagmar Wieczorek,128.0,132.0,2016,
ur.01202635737.15,1,Yupeng Zheng,93.0,21.0,2017,
ur.01202656774.26,1,Diego Micheletti,442.0,157.0,2017,
ur.01202704242.24,1,Luz Garcia-Alonso,8.0,102.0,2021,
ur.01202725507.31,1,Lyudmila Georgieva,573.0,264.0,2016,
ur.01202745043.86,1,Davide Sosso,209.0,52.0,2015,
ur.01203013535.03,1,Ping Mu,81.0,20.0,2015,
ur.01203017463.23,1,Leo d’Agata,147.0,296.0,2019,
ur.01203023767.99,1,Kristina Kjaerheim,99.0,99.0,2016,
ur.01203160572.15,1,Anders H Rosengren,220.0,79.0,2018,
ur.01203161050.25,1,Hannah Stamberger,145.0,90.0,2018,
ur.01227522533.95,1,Ann S Zweig,49.0,36.0,2020,
ur.01227523546.40,1,Hardip R. Patel,104.0,1755.0,2018,
ur.01227532561.04,1,J Alberto Romero Navarro,169.0,140.0,2017,
ur.01253577005.65,1,Patrice Dunoyer,3.0,24.0,2015,
ur.01254000003.46,1,Jessica J Sher,175.0,23.0,2016,
ur.01253722547.00,1,Sebastian D Mackowiak,29.0,130.0,2020,
ur.01253703100.08,1,Chaohui Zuo,186.0,10.0,2016,
ur.01253672654.89,1,Diana C. Hargreaves,1.0,13.0,2021,
ur.012536326717.54,1,Jose-Maria Huerta,416.0,104.0,2015,
ur.012536150267.97,1,Tianqi Liu,56.0,33.0,2020,
ur.01253564700.14,1,Hiromi Matsumae,119.0,174.0,2016,
ur.01254016215.12,1,Birgit Burkhardt,100.0,10.0,2015,
ur.01253563121.19,1,Pavel N Pichurin,7.0,201.0,2021,
ur.01253554566.18,1,Rebecca E. Foulger,98.0,15.0,2019,
ur.01253541144.24,1,Nolwenn Jean-Marcais,80.0,30.0,2017,
ur.01253532514.69,1,Audrey V Parent,102.0,85.0,2019,
ur.01253500007.39,1,Edda L. Styrmisdottir,3.0,445.0,2021,
ur.01253475536.30,1,Helena Raurell-Vila,58.0,102.0,2019,
ur.01254007014.52,1,Siegal Sadetzki,171.0,329.0,2017,
ur.01254032153.52,1,Vivien A Dolby,120.0,218.0,2017,
ur.01253316023.39,1,Hamid Meziane,120.0,110.0,2015,
ur.01254266166.55,1,Leo Brueggeman,89.0,210.0,2020,
ur.01254375703.43,1,Mandy Johnstone,137.0,51.0,2017,
ur.01254343402.36,1,Yan Jiang,90.0,42.0,2017,
ur.01254332232.59,1,Jacques Devière,307.0,83.0,2015,
ur.01254325253.32,1,Rita A Sakr,122.0,30.0,2015,
ur.012542773741.85,1,Elroy R Cober,162.0,12.0,2017,
ur.012542672014.31,1,Cong-Hui Guo,5.0,69.0,2021,
ur.01254231576.51,1,Ting Feng,91.0,93.0,2018,
ur.01254055060.47,1,Alessandro Tondelli,100.0,228.0,2019,
ur.01254175041.58,1,Rabea Wagener,100.0,10.0,2015,
ur.01254137070.48,1,Cornelia M Ulrich,190.0,177.0,2018,
ur.01254133746.06,1,Frédéric Barabé,103.0,21.0,2015,
ur.01254133676.20,1,Jiabao You,89.0,61.0,2015,
ur.01254125202.20,1,Amir Mirzadi Gohari,54.0,38.0,2018,
ur.01254070475.19,1,Takayuki Hoshii,12.0,106.0,2020,
ur.01253464215.13,1,Anchit Bhagat,104.0,130.0,2017,
ur.01253313210.06,1,Xianghong Yang,186.0,10.0,2016,
ur.01256647053.38,1,Gerard Muntané,272.0,384.0,2019,
ur.01252714651.94,1,Riitta Luoto,187.0,647.0,2016,
ur.012527676735.53,1,Jigao Yu,178.0,118.0,2019,
ur.01252764007.04,1,Aimee A D'Aloisio,205.0,248.0,2017,
ur.01252753517.54,1,Melanie Percy,256.0,110.0,2015,
ur.01252753100.67,1,Trond Sand,115.0,407.0,2019,
ur.01252732317.32,1,Hua Xu,56.0,63.0,2017,
ur.01252725367.32,1,Lovelace J. Luquette,48.0,54.0,2019,
ur.01252676113.88,1,Carlos E. de Andrea,4.0,2450.0,2021,
ur.01253031136.22,1,Fabien Guidez,119.0,7.0,2015,
ur.01252644131.47,1,Tao Li,27.0,135.0,2018,
ur.012526336144.90,1,Travis J. Barnard,63.0,110.0,2020,
ur.012525753462.54,1,Susan Hankinson,195.0,421.0,2017,
ur.01252560505.64,1,Candice N Baker,51.0,10.0,2015,
ur.01252546005.10,1,Eleonora Adami,194.0,336.0,2016,
ur.01252464625.59,1,Frederic Soysouvanh,954.0,55.0,2015,
ur.01253012741.61,1,Nesri Padayatchi,113.0,57.0,2016,
ur.012530316173.18,1,Nicholas O Williams,120.0,218.0,2017,
ur.01253303001.21,1,Peter Simon,127.0,30.0,2015,
ur.01253151624.61,1,Toni Gabaldón,57.0,137.0,2019,
ur.01253302650.12,1,Joris van Arensbergen,95.0,109.0,2019,
ur.012532331767.26,1,Gaku Ohtomo,125.0,86.0,2019,
ur.01253232351.06,1,Lukasz Szafron,205.0,248.0,2017,
ur.01253213325.48,1,Paul Henderson,528.0,174.0,2017,
ur.01253206736.83,1,Sofie Traynor,11.0,80.0,2020,
ur.012531711212.77,1,Richard J. A. Goodwin,25.0,41.0,2021,
ur.01253151203.42,1,Jessica Chong,21.0,109.0,2018,
ur.01253045007.05,1,Brendan Vaughan,234.0,43.0,2015,
ur.01253132563.17,1,Kornelia Neveling,36.0,8.0,2015,
ur.01253132051.02,1,Richard E. Straub,497.0,478.0,2018,
ur.01253107453.68,1,Neill R Graff-Radford,546.0,654.0,2017,
ur.01253103361.44,1,Mandy Vogel,31.0,1090.0,2021,
ur.01253062424.39,1,Austin Crinklaw,18.0,179.0,2020,
ur.01253054166.40,1,Sydney M Shaffer,12.0,56.0,2021,
ur.01254403764.39,1,Michael J. Cutler,314.0,170.0,2018,
ur.01254407100.19,1,Patrick M Nolan,120.0,110.0,2015,
ur.01254474637.02,1,Agnes S. Wallbom,142.0,163.0,2020,
ur.01256104637.02,1,Rodolfo Montironi,0.0,1.0,2020,
ur.01256177044.04,1,Alison P Klein,178.0,34.0,2015,
ur.01256157132.55,1,Rina Dvir,259.0,107.0,2015,
ur.01256146500.12,1,Farid Radmanesh,196.0,62.0,2017,
ur.012561424423.98,1,Sam Clokie,69.0,114.0,2018,
ur.012561265375.41,1,Antoni Riera,660.0,116.0,2015,
ur.01256113406.31,1,Masaaki Shiina,43.0,10.0,2017,
ur.01256035374.19,1,Mauricio D Costa,640.0,150.0,2015,
ur.01256206756.34,1,Aranya Bagchi,36.0,59.0,2019,
ur.01256026101.21,1,Mojgan Devouassoux-Shisheboran,166.0,5.0,2015,
ur.01255773251.16,1,Aino-Maija Eloranta,203.0,856.0,2019,
ur.01255770366.07,1,Vasiliki Bountziouka,5.0,74.0,2021,
ur.01255766511.23,1,Katsunori Ikari,87.0,31.0,2017,
ur.01255754206.07,1,Niina Pitkänen,203.0,856.0,2019,
ur.01255740673.41,1,Dmitri Parkhomchuk,114.0,125.0,2015,
ur.01256200301.56,1,Lucija Abramovic,94.0,149.0,2019,
ur.01256242505.27,1,Anneloor L M A ten Asbroek,157.0,970.0,2016,
ur.012545527305.21,1,Ji Dong,147.0,71.0,2017,
ur.01256463221.17,1,Gilly Padalon-Brauch,79.0,29.0,2016,
ur.01256637575.32,1,Rachel A. Ridgway,25.0,41.0,2021,
ur.01256612715.20,1,Carlos D Bustamante,220.0,361.0,2016,
ur.012565753507.53,1,Mark A. Jensen,7.0,68.0,2021,
ur.012565577027.26,1,Emily N Stern,76.0,43.0,2017,
ur.01256537723.80,1,Edward C. Stack,0.0,1.0,2020,
ur.01256470202.50,1,Louis Gaboury,38.0,3.0,2017,
ur.01256454306.90,1,Dido Lenze,100.0,10.0,2015,
ur.01256247750.56,1,Pei-Hsuan Wu,37.0,35.0,2020,
ur.01256423513.34,1,Damaris N Lorenzo,7.0,201.0,2021,
ur.012564056467.07,1,Jennie E Murray,55.0,103.0,2017,
ur.01256365023.25,1,Pawel Bogdanski,5.0,874.0,2021,
ur.01256343377.86,1,Wai-ming Lai,99.0,23.0,2017,
ur.01256332206.24,1,Mauro Santibanez-Koref,54.0,186.0,2020,
ur.01256275230.37,1,Nadina Ortiz-Brüchle,96.0,80.0,2017,
ur.01255707432.93,1,Jonas Warringer,203.0,55.0,2017,
ur.01255660232.59,1,Yonathan Brhane,261.0,166.0,2017,
ur.01255635047.36,1,Pier Alberto Bertazzi,261.0,166.0,2017,
ur.01255107362.59,1,Johan Neyts,47.0,91.0,2021,
ur.01255225272.55,1,Margit Burmeister,725.0,318.0,2019,
ur.01255222446.41,1,Martin Schrappe,127.0,152.0,2015,
ur.01255207123.42,1,David K Chang,44.0,116.0,2017,
ur.01255166560.25,1,Shingo Akimoto,108.0,18.0,2015,
ur.01255154654.24,1,Richard E Green,97.0,365.0,2016,
ur.012551457243.65,1,Teresa Tusie,31.0,1090.0,2021,
ur.01255106433.09,1,Hemang Parikh,37.0,22.0,2017,
ur.01255573212.11,1,Karianne Fjeld,127.0,30.0,2015,
ur.012547657077.47,1,Matthew B. Rettig,63.0,110.0,2020,
ur.012547546357.22,1,Antje Grotz,46.0,183.0,2019,
ur.01254717342.96,1,Akshay Sharma,4.0,130.0,2021,
ur.012547132032.51,1,E Graham Davies,120.0,21.0,2015,
ur.01254637762.00,1,Ruedi Fries,154.0,242.0,2018,
ur.01254603055.20,1,Joakim Dillner,13.0,31.0,2019,
ur.01255231545.18,1,Cordelia Langford,299.0,63.0,2015,
ur.01255232425.79,1,Garrett Jenkinson,70.0,134.0,2017,
ur.012552374702.37,1,Xufeng Chen,44.0,109.0,2020,
ur.01255261547.60,1,Jesús Esteban-Pérez,157.0,970.0,2016,
ur.01255273160.94,1,Masakazu Miyawaki,155.0,12.0,2016,
ur.01255277162.49,1,Verónica González Galán,3.0,137.0,2021,
ur.01255307343.83,1,Barbara A. Koenig,7.0,31.0,2021,
ur.01255312125.21,1,John R. McLaughlin,189.0,57.0,2015,
ur.01255322511.13,1,Danuta Schüler,157.0,151.0,2018,
ur.01255346066.62,1,Céline Vallot,187.0,220.0,2019,
ur.01255421261.08,1,Gene W Yeo,43.0,10.0,2017,
ur.012554465155.07,1,Fanny Senner,69.0,310.0,2021,
ur.012555161017.38,1,Matthew H. Kulke,5.0,2.0,2019,
ur.01255520470.58,1,Patrick S. Schnable,212.0,46.0,2018,
ur.012555253477.71,1,Regina M Santella,416.0,104.0,2015,
ur.01255536162.35,1,Xiongwei Zheng,186.0,10.0,2016,
ur.012555540533.71,1,Emma C E Wassenaar,38.0,178.0,2020,
ur.01252452225.37,1,Ikuo K. Suzuki,154.0,55.0,2019,
ur.01252446700.11,1,Anton Orlin,786.0,198.0,2015,
ur.012524304167.32,1,Alexander M. Tsankov,306.0,29.0,2015,
ur.01250251431.85,1,Kyu-Tae Kim,66.0,135.0,2020,
ur.012503424213.25,1,Shih-Jen Hwang,36.0,59.0,2019,
ur.01250334743.02,1,Shyuan T. Ngo,4.0,106.0,2021,
ur.01250331340.04,1,Stephanie Reikine,50.0,443.0,2021,
ur.01250316313.99,1,Francesco Panza,546.0,654.0,2017,
ur.01250301053.70,1,Sunny Z. Wu,11.0,244.0,2021,
ur.01250277313.19,1,Magnus Wickman,269.0,116.0,2017,
ur.01250175154.27,1,Gandham SriLakshmi Bhavani,85.0,236.0,2017,
ur.01250431032.64,1,Shixuan Wang,273.0,33.0,2015,
ur.01250165410.78,1,Qiong Wu,249.0,148.0,2015,
ur.01250162473.81,1,Ziv Gan-Or,30.0,223.0,2021,
ur.01250136534.83,1,Paul Wigley,124.0,124.0,2016,
ur.01250107632.42,1,Eric L Van Nostrand,43.0,10.0,2017,
ur.01250071447.77,1,Alejandra Cervera,116.0,356.0,2018,
ur.012500475464.30,1,Petter Strømme,66.0,32.0,2018,
ur.012504242025.56,1,Sara Cruz-Molina,6.0,106.0,2021,
ur.01250446353.77,1,Leonard A. Mattano,188.0,95.0,2019,
ur.012511125207.42,1,Frederico Martinon-Torres,79.0,47.0,2017,
ur.01250641737.19,1,Rita Macedo,224.0,109.0,2016,
ur.01251063611.34,1,Leilei Wen,193.0,69.0,2016,
ur.01251062460.52,1,Michael T Zimmermann,7.0,201.0,2021,
ur.01251044367.54,1,Jonas S. Almeida,3.0,862.0,2021,
ur.01251006527.22,1,Marisa Koini,644.0,742.0,2016,
ur.01250773061.33,1,Scott M. Dehm,63.0,110.0,2020,
ur.01250747276.07,1,Peter Bommert,117.0,159.0,2016,
ur.01250611130.75,1,Hiroshi Kawamoto,75.0,15.0,2017,
ur.01250455063.56,1,Sharon L Doty,262.0,127.0,2017,
ur.01250601605.25,1,Fei Li,185.0,88.0,2016,
ur.01250531700.56,1,Dong Wang,100.0,45.0,2017,
ur.01250516101.19,1,Sandra Meier,573.0,264.0,2016,
ur.01250516012.87,1,Daniel Keszthelyi,59.0,291.0,2021,
ur.01250467524.49,1,Tad S Sonstegard,380.0,199.0,2017,
ur.01250455541.57,1,Martin Konrad,113.0,20.0,2016,
ur.01250037140.24,1,Hetal D Marble,38.0,178.0,2020,
ur.01250026345.76,1,Remco van Doorn,175.0,53.0,2015,
ur.01250017610.07,1,Daniel C. Bowers,162.0,167.0,2016,
ur.01247355651.46,1,Tomoo Kosuge,596.0,47.0,2015,
ur.01247452360.89,1,Jose Luis del Pozo,3.0,137.0,2021,
ur.01247447665.07,1,Khalid Mehmood,145.0,345.0,2017,
ur.01247434726.92,1,Jennifer Moliterno Günel,186.0,18.0,2016,
ur.01247433316.67,1,Magdalena Walkiewicz,28.0,30.0,2017,
ur.01247420142.08,1,Qian Qian,300.0,72.0,2015,
ur.01247375013.30,1,Cole Trapnell,89.0,135.0,2019,
ur.012473555277.74,1,Korinna Esfeld,74.0,74.0,2015,
