,id,last_grant_year,total_grants
9688,ur.0622447240.50,,
9689,ur.0721263740.14,,
9690,ur.0721067022.12,,
9691,ur.0610775014.85,2013.0,5.0
9692,ur.0722370142.53,,
9693,ur.0623115216.04,,
9694,ur.0722314545.26,,
9695,ur.0617265777.45,2019.0,2.0
9696,ur.016637537533.07,,
9697,ur.0720003545.45,,
9698,ur.0620437435.42,,
9699,ur.0623472035.05,,
9700,ur.0721312644.84,,
9701,ur.0624051304.47,,
9702,ur.0721776147.26,2022.0,1.0
9703,ur.0722503771.61,2023.0,10.0
9704,ur.0721353465.96,,
9705,ur.0716763743.56,1989.0,1.0
9706,ur.0623051357.14,,
9707,ur.0717461612.02,,
9708,ur.0717624506.16,2018.0,9.0
9709,ur.0610733630.02,2023.0,15.0
9710,ur.0620106734.75,2023.0,4.0
9711,ur.0623023424.59,2020.0,3.0
9712,ur.0620245746.06,2020.0,9.0
9713,ur.0622036747.39,2020.0,6.0
9714,ur.0720366141.47,,
9715,ur.0624557461.67,,
9716,ur.0623676157.08,2018.0,16.0
9717,ur.0625646157.00,2024.0,28.0
9718,ur.0617447171.88,,
9719,ur.0721050127.48,2017.0,1.0
9720,ur.0625500451.39,,
9721,ur.0722352006.91,,
9722,ur.0623267507.88,2023.0,19.0
9723,ur.0624777723.12,2021.0,17.0
9724,ur.0625174177.93,2004.0,2.0
9725,ur.0621747775.38,,
9726,ur.0625532044.92,,
9727,ur.0621370762.52,,
9728,ur.0617257476.53,2014.0,1.0
9729,ur.0617502232.34,,
9730,ur.0610703162.75,2020.0,1.0
9731,ur.0726624676.39,2016.0,6.0
9732,ur.0620700464.43,2007.0,3.0
9733,ur.0617175200.29,,
9734,ur.0624476515.28,2020.0,19.0
9735,ur.0726216120.55,,
9736,ur.0721455014.82,,
9737,ur.0716572051.58,,
9738,ur.0721562576.33,,
9739,ur.0624624104.23,2012.0,1.0
9740,ur.0617344144.21,,
9741,ur.0624341507.30,,
9742,ur.0726070405.57,,
9743,ur.0624545077.42,2008.0,1.0
9744,ur.0726172737.72,2002.0,2.0
9745,ur.0625114536.05,2020.0,7.0
9746,ur.0624115205.99,,
9747,ur.0611261045.48,2018.0,2.0
9748,ur.0720443221.21,,
9749,ur.0720610446.54,2011.0,1.0
9750,ur.0611337412.60,,
9751,ur.0722047110.80,2017.0,4.0
9752,ur.0716211513.52,2022.0,5.0
9753,ur.0716100466.73,2022.0,13.0
9754,ur.0720244775.48,,
9755,ur.0720276255.45,,
9756,ur.0716750073.17,,
9757,ur.0621143013.15,,
9758,ur.0717766010.23,,
9759,ur.0623675147.57,2015.0,7.0
9760,ur.071653233.49,2007.0,1.0
9761,ur.0623263330.01,2019.0,12.0
9762,ur.0620123627.83,,
9763,ur.0622277427.05,2022.0,1.0
9764,ur.0625674246.54,2014.0,1.0
9765,ur.0621454666.35,2020.0,6.0
9766,ur.0721126716.28,2022.0,4.0
9767,ur.0717243773.89,2023.0,9.0
9768,ur.0722025747.78,,
9769,ur.0617426443.23,,
9770,ur.0625700603.10,,
9771,ur.0722361615.40,,
9772,ur.0621045640.15,,
9773,ur.0621644644.14,,
9774,ur.0610770010.40,,
9775,ur.0617157137.43,,
9776,ur.0716073764.53,2018.0,19.0
9777,ur.0722036332.02,,
9778,ur.0736324502.10,,
9779,ur.0620001641.95,,
9780,ur.0623256643.77,2017.0,1.0
9781,ur.0721310307.49,,
9782,ur.0726134435.41,,
9783,ur.0620625167.81,,
9784,ur.0622224244.23,,
9785,ur.0716616352.05,,
9786,ur.0617037656.15,2015.0,1.0
9787,ur.0616455376.37,2019.0,1.0
9788,ur.0623431112.56,,
9789,ur.016614447067.05,,
9790,ur.0621050125.71,,
9791,ur.0620310465.34,2014.0,1.0
9792,ur.0623400771.97,,
9793,ur.0611113521.40,,
9794,ur.0617645306.24,2019.0,3.0
9795,ur.0720622576.49,2019.0,17.0
9796,ur.0617705030.96,2010.0,1.0
9797,ur.0726341007.28,,
9798,ur.0730244773.45,,
9799,ur.0625644267.06,,
9800,ur.0624221172.23,,
9801,ur.0721250110.47,,
9802,ur.0721574534.21,,
9803,ur.0722007776.77,,
9804,ur.0716446672.84,,
9805,ur.016636517577.45,2023.0,19.0
9806,ur.016635011667.86,2021.0,5.0
9807,ur.0622036174.03,,
9808,ur.0620015652.28,,
9809,ur.0624523700.12,2003.0,3.0
9810,ur.0622162234.38,2013.0,1.0
9811,ur.0617264260.41,2023.0,16.0
9812,ur.0722510301.21,2019.0,1.0
9813,ur.0624432720.45,,
9814,ur.0717014774.70,2021.0,9.0
9815,ur.0617554644.04,2019.0,9.0
9816,ur.0623476361.14,,
9817,ur.0620453032.10,,
9818,ur.0625071561.90,2012.0,1.0
9819,ur.0611223507.11,,
9820,ur.0716465116.51,,1.0
9821,ur.016617551300.20,2016.0,1.0
9822,ur.016635351172.84,,
9823,ur.0726247752.75,2009.0,2.0
9824,ur.0617477026.81,,
9825,ur.0623075011.47,,
9826,ur.0625440305.08,,
9827,ur.0625234277.68,,
9828,ur.0721751543.40,2012.0,1.0
9829,ur.0617035644.17,,
9830,ur.0620475656.12,,
9831,ur.0621457554.87,2021.0,2.0
9832,ur.0616545224.34,2018.0,5.0
9833,ur.0736442660.43,,
9834,ur.0716562746.17,,
9835,ur.0721745566.51,2021.0,12.0
9836,ur.0625650710.63,2021.0,3.0
9837,ur.0625300737.77,,
9838,ur.0621430617.69,,
9839,ur.0721006431.37,,
9840,ur.0721164075.58,2016.0,8.0
9841,ur.0716372366.58,,
9842,ur.0622300610.34,,
9843,ur.0624664424.58,2020.0,6.0
9844,ur.0624451066.81,2014.0,1.0
9845,ur.0722454740.40,,
9846,ur.0715414473.19,2020.0,18.0
9847,ur.0716062615.83,,
9848,ur.0623662445.71,,
9849,ur.0625003761.83,2019.0,2.0
9850,ur.0720633677.17,,
9851,ur.0625171575.75,,
9852,ur.0622044673.07,,
9853,ur.0715713563.77,,
9854,ur.0616614047.40,,
9855,ur.0616643421.48,,
9856,ur.0623362425.14,,
9857,ur.0624573275.55,,
9858,ur.0720517425.93,,
9859,ur.0720567773.45,2020.0,3.0
9860,ur.0625001753.39,,
9861,ur.0611172605.61,,
9862,ur.0617110505.20,,
9863,ur.0715414233.90,2016.0,7.0
9864,ur.0622541703.30,,
9865,ur.0616627263.11,2019.0,3.0
9866,ur.0623457033.68,2020.0,4.0
9867,ur.0625260633.11,2016.0,1.0
9868,ur.0623710667.30,2010.0,4.0
9869,ur.0616352351.44,2022.0,14.0
9870,ur.0716701631.65,,
9871,ur.0611012626.15,,
9872,ur.0720010314.29,,
9873,ur.0620122230.41,2022.0,8.0
9874,ur.0620547356.00,,
9875,ur.0620344405.53,,
9876,ur.0621547234.43,,
9877,ur.0611402170.23,,
9878,ur.0717233436.14,2016.0,1.0
9879,ur.0617441150.00,,
9880,ur.0717227015.31,2020.0,1.0
9881,ur.0717374160.67,,
9882,ur.0622171262.08,2015.0,3.0
9883,ur.0716525306.71,,
9884,ur.0716730660.27,2018.0,26.0
9885,ur.0620146551.19,2023.0,14.0
9886,ur.0624630334.00,2023.0,7.0
9887,ur.0620642630.54,2023.0,8.0
9888,ur.0717207254.43,,
9889,ur.0726310234.73,2010.0,1.0
9890,ur.016643757205.59,,
9891,ur.016621257257.57,2023.0,15.0
9892,ur.0625543345.36,,
9893,ur.0622422351.03,2011.0,2.0
9894,ur.0721200514.01,,
9895,ur.0616522144.41,,
9896,ur.0623764366.44,,
9897,ur.0617435160.19,,
9898,ur.0720710620.57,,
9899,ur.0726004550.48,,
9900,ur.0624172171.52,2023.0,12.0
9901,ur.016633666372.97,,
9902,ur.0616434262.93,,
9903,ur.0621116476.40,2013.0,1.0
9904,ur.0622105515.98,,
9905,ur.0622260713.04,,
9906,ur.0717276177.15,,
9907,ur.0717400753.37,,
9908,ur.0620166357.00,,
9909,ur.0717260455.60,2017.0,10.0
9910,ur.0620700321.83,2023.0,20.0
9911,ur.0625664205.63,2018.0,1.0
9912,ur.0721552575.80,,
9913,ur.0736233457.16,2019.0,3.0
9914,ur.0623331307.36,2018.0,2.0
9915,ur.0726671610.60,,
9916,ur.0716357156.35,2021.0,20.0
9917,ur.0622055736.75,,
9918,ur.0617375005.06,,
9919,ur.0623164744.25,,
9920,ur.0611313574.57,2014.0,1.0
9921,ur.0624705626.70,,
9922,ur.0621701272.41,,
9923,ur.0624457020.50,,
9924,ur.0625610421.70,,
9925,ur.0616747564.26,,
9926,ur.0624332660.14,2018.0,4.0
9927,ur.0736344602.74,2011.0,2.0
9928,ur.0625131734.79,,
9929,ur.0611423254.76,,
9930,ur.0620334367.75,,
9931,ur.0621024605.08,,
9932,ur.016626275355.69,,
9933,ur.0717130066.82,2024.0,39.0
9934,ur.0617670710.67,2020.0,2.0
9935,ur.0721771420.07,,
9936,ur.0616540461.07,,
9937,ur.0720726210.14,,
9938,ur.0620256746.89,,1.0
9939,ur.0611364542.19,,
9940,ur.0622220560.04,2017.0,5.0
9941,ur.0720515135.37,2022.0,15.0
9942,ur.0717257527.15,,
9943,ur.0716116420.00,2011.0,3.0
9944,ur.0623526202.62,,
9945,ur.0620307477.86,2017.0,5.0
9946,ur.0623451335.06,,
9947,ur.0621701125.37,,
9948,ur.0716412475.97,2021.0,13.0
9949,ur.0716151011.14,,
9950,ur.0621656755.43,2023.0,1.0
9951,ur.0722072325.07,,
9952,ur.0620136207.47,2016.0,2.0
9953,ur.0620255355.65,,
9954,ur.0623545141.20,2023.0,1.0
9955,ur.0625433773.91,,
9956,ur.0716104605.17,2020.0,5.0
9957,ur.0625720233.08,2020.0,1.0
9958,ur.0625164051.99,2009.0,1.0
9959,ur.0721703362.26,2021.0,24.0
9960,ur.0625050504.22,,
9961,ur.0721351736.18,2008.0,1.0
9962,ur.0721001420.50,2012.0,1.0
9963,ur.0621606725.07,2019.0,4.0
9964,ur.0624046551.15,2015.0,11.0
9965,ur.0720243002.85,,
9966,ur.0622147062.34,2016.0,1.0
9967,ur.0716514110.19,,
9968,ur.0625515736.01,,
9969,ur.0717214362.54,,
9970,ur.0730266253.44,2025.0,7.0
9971,ur.0720653123.20,,
9972,ur.0722221275.71,,
9973,ur.0622525065.52,2020.0,1.0
9974,ur.0726307411.54,,
9975,ur.0726126347.89,,
9976,ur.0720711217.74,2019.0,31.0
9977,ur.0715762767.35,,
9978,ur.0624224610.12,2021.0,4.0
9979,ur.0717711274.25,,
9980,ur.016641143100.22,,
9981,ur.0617551125.12,2021.0,9.0
9982,ur.0716220165.37,,
9983,ur.0736153762.55,2017.0,5.0
9984,ur.0721620734.40,,
9985,ur.0625665112.43,,
9986,ur.0620232746.38,,
9987,ur.0617476037.33,,
9988,ur.0717463021.32,,
9989,ur.0623743001.08,,
9990,ur.0625235265.78,,
9991,ur.0720001554.71,2013.0,2.0
9992,ur.0621722106.70,2010.0,4.0
9993,ur.0721722331.06,,
9994,ur.0621523641.36,,
9995,ur.0610733440.34,2017.0,3.0
9996,ur.0716276017.41,2025.0,4.0
9997,ur.0730311673.06,,
9998,ur.016627676561.98,,
9999,ur.0625374522.21,2022.0,3.0
10000,ur.0727247365.51,,
10001,ur.0610455337.30,,
10002,ur.0611633740.81,,
10003,ur.0725656154.74,,
10004,ur.01116650412.78,,
10005,ur.0610604466.57,,
10006,ur.0723174534.23,2018.0,17.0
10007,ur.01120117750.54,,
10008,ur.01117256754.05,2016.0,8.0
10009,ur.0610042072.36,,
10010,ur.0616037214.22,,
10011,ur.0727267314.72,,
10012,ur.01117024442.42,,
10013,ur.0723063136.57,,
10014,ur.0615367660.00,,
10015,ur.0724752444.74,,
10016,ur.0616043646.21,,
10017,ur.0612067274.55,,
10018,ur.0616065757.88,,
10019,ur.0615402605.20,2009.0,3.0
10020,ur.0613315027.47,,
10021,ur.0607741761.89,2019.0,5.0
10022,ur.0725612251.51,,
10023,ur.0614165570.08,2023.0,27.0
10024,ur.0615441560.42,2018.0,2.0
10025,ur.0724374306.84,2020.0,2.0
10026,ur.0610154751.69,,
10027,ur.0723375213.41,2021.0,2.0
10028,ur.0723360151.78,,
10029,ur.0615171713.10,,
10030,ur.0722513164.84,,
10031,ur.0726441220.57,2012.0,2.0
10032,ur.0615602034.18,,
10033,ur.01117353031.13,,
10034,ur.01121331705.38,,
10035,ur.0610264606.66,,
10036,ur.01121632021.19,,
10037,ur.0607307211.76,2021.0,2.0
10038,ur.0725342121.14,,
10039,ur.0722700371.19,,
10040,ur.0615065517.85,,
10041,ur.0613134625.52,,
10042,ur.0614266277.63,,
10043,ur.0611726727.03,2015.0,3.0
10044,ur.0727617311.84,2012.0,1.0
10045,ur.0613115155.05,2020.0,2.0
10046,ur.0607511241.33,,
10047,ur.0723507106.36,,
10048,ur.0611517726.63,2018.0,1.0
10049,ur.0614652676.47,2019.0,4.0
10050,ur.0613660344.98,,
10051,ur.0723025754.08,,
10052,ur.0616240404.48,,
10053,ur.0725642360.44,,
10054,ur.0727057004.61,2015.0,1.0
10055,ur.0612643061.19,2023.0,6.0
10056,ur.0613573757.05,,
10057,ur.0612277137.01,,
10058,ur.0613022746.41,2019.0,2.0
10059,ur.0613013726.07,,
10060,ur.011214017477.01,2023.0,8.0
10061,ur.0723021663.50,,
10062,ur.01117362020.10,,
10063,ur.0613553440.77,,
10064,ur.0725552153.14,,
10065,ur.0723640071.15,,
10066,ur.0607535461.42,2014.0,1.0
10067,ur.0723423546.99,,
10068,ur.0724136274.05,,
10069,ur.01116734044.92,2022.0,17.0
10070,ur.0612555545.02,,
10071,ur.01120347746.07,,
10072,ur.0615352012.14,,
10073,ur.01117224302.16,,
10074,ur.0612640560.10,,
10075,ur.011176204551.18,,
10076,ur.0722704772.17,,
10077,ur.01121245703.91,2022.0,2.0
10078,ur.0723600372.43,2016.0,2.0
10079,ur.0615343433.27,2024.0,19.0
10080,ur.0723013137.95,,
10081,ur.0727234371.21,,
10082,ur.01121647700.81,,
10083,ur.0614701720.43,2017.0,3.0
10084,ur.0726454102.83,2015.0,2.0
10085,ur.0723023632.70,,
10086,ur.0615527650.91,,
10087,ur.01117767250.11,,
10088,ur.0607410070.77,2022.0,11.0
10089,ur.0610070743.03,2018.0,3.0
10090,ur.0607314524.39,,
10091,ur.01120257020.26,2015.0,3.0
10092,ur.01117075632.95,2021.0,14.0
10093,ur.0723060254.38,2021.0,3.0
10094,ur.0613454673.77,,
10095,ur.0723142610.29,,
10096,ur.0614754621.52,,
10097,ur.0724751314.76,2016.0,2.0
10098,ur.0607033466.83,,
10099,ur.0730017500.78,,
10100,ur.0725047256.34,,
10101,ur.0724146420.65,,
10102,ur.0725162707.97,,
10103,ur.0611132773.29,,
10104,ur.0610564033.06,,
10105,ur.0724712741.45,,
10106,ur.0612635160.99,,
10107,ur.0727237502.10,,
10108,ur.0612236321.44,,
10109,ur.0615103024.39,,
10110,ur.0607677520.29,2015.0,12.0
10111,ur.01117707053.86,2020.0,5.0
10112,ur.061151672.20,,
10113,ur.011200342602.62,,
10114,ur.011177417752.14,2023.0,20.0
10115,ur.011170767472.22,,
10116,ur.0610677501.46,,
10117,ur.0722515053.37,2003.0,1.0
10118,ur.0615676337.47,,
10119,ur.0616154476.42,2022.0,12.0
10120,ur.0615402730.05,,
10121,ur.0612066741.70,,
10122,ur.0613525771.82,2021.0,2.0
10123,ur.0612777477.97,,
10124,ur.01121616240.33,,
10125,ur.0725775131.01,2021.0,7.0
10126,ur.01121354467.31,2021.0,8.0
10127,ur.0607571561.89,,
10128,ur.0613365735.64,,
10129,ur.0727612710.15,2020.0,4.0
10130,ur.01116764250.98,,
10131,ur.0607561450.24,,
10132,ur.0724472326.79,,
10133,ur.01000071254.32,2017.0,5.0
10134,ur.01120203016.34,,
10135,ur.01117216354.35,,
10136,ur.0727135150.32,2016.0,4.0
10137,ur.0723205466.29,2011.0,1.0
10138,ur.0610437716.18,2017.0,1.0
10139,ur.01117573014.53,2020.0,5.0
10140,ur.0611767520.94,,
10141,ur.0727401070.60,,
10142,ur.01121666164.18,,
10143,ur.01120244546.48,,
10144,ur.0730015726.18,,
10145,ur.0615552471.70,,
10146,ur.0615021553.33,,
10147,ur.0725227377.05,2018.0,2.0
10148,ur.0612116203.71,2018.0,1.0
10149,ur.01307172067.12,2005.0,2.0
10150,ur.0726465031.53,,
10151,ur.0724140630.02,,
10152,ur.01117123122.77,,
10153,ur.0616150336.59,,
10154,ur.01117542050.50,,
10155,ur.0615150260.09,2011.0,3.0
10156,ur.01117530714.26,,
10157,ur.0725000115.02,,
10158,ur.0616302255.02,,
10159,ur.01117126127.74,,
10160,ur.01121360227.24,,
10161,ur.0615353353.49,2019.0,2.0
10162,ur.0723302614.03,,
10163,ur.0607632712.14,,
10164,ur.0615340451.11,,
10165,ur.0607477203.05,2023.0,25.0
10166,ur.0615170377.43,,
10167,ur.01116731045.43,,
10168,ur.01121442621.35,,
10169,ur.0614251754.04,,
10170,ur.0724417000.56,,
10171,ur.0610517043.29,,
10172,ur.0723457122.02,2019.0,14.0
10173,ur.0613351523.88,2017.0,1.0
10174,ur.0610652351.32,2020.0,11.0
10175,ur.0614633057.57,2023.0,1.0
10176,ur.0725370567.43,,
10177,ur.0725133116.07,,
10178,ur.0723643755.98,,
10179,ur.01122023117.22,,
10180,ur.0615400267.84,,
10181,ur.01116460663.37,2019.0,1.0
10182,ur.01117611174.13,,
10183,ur.01117411306.52,,
10184,ur.0612121222.23,,
10185,ur.01117427265.26,2021.0,4.0
10186,ur.0616234427.32,2019.0,31.0
10187,ur.0611511710.41,2012.0,3.0
10188,ur.0724263351.59,2018.0,27.0
10189,ur.0613001607.73,,
10190,ur.0610077620.19,,
10191,ur.01117110520.42,,
10192,ur.0616010304.66,,
10193,ur.0725645461.19,,
10194,ur.0725235613.06,,
10195,ur.0723475541.32,2023.0,20.0
10196,ur.0613100042.95,2024.0,29.0
10197,ur.0614701126.11,2015.0,1.0
10198,ur.0615476341.20,,
10199,ur.0730052665.96,,
10200,ur.0610647031.23,,
10201,ur.0724201321.61,2011.0,1.0
10202,ur.01116617467.85,,
10203,ur.0726765273.53,,
10204,ur.0723705016.34,,
10205,ur.011170140507.32,,
10206,ur.0610456071.06,,
10207,ur.01120431643.18,,
10208,ur.01121636011.79,,
10209,ur.011164651707.14,,
10210,ur.011213642177.14,,
10211,ur.0607355511.17,2018.0,5.0
10212,ur.0730242302.01,2019.0,10.0
10213,ur.0725650563.40,2018.0,4.0
10214,ur.01122001530.90,2019.0,2.0
10215,ur.0723007550.69,2022.0,7.0
10216,ur.0724555170.55,2013.0,9.0
10217,ur.0730170124.78,2022.0,2.0
10218,ur.0611676763.03,,
10219,ur.0723061312.46,,
10220,ur.0727436040.80,,
10221,ur.0612300236.12,,
10222,ur.01117272626.24,,
10223,ur.0607304032.69,,
10224,ur.0727377010.45,,
10225,ur.0613626466.18,2019.0,9.0
10226,ur.0607602274.42,,
10227,ur.01121404040.04,,
10228,ur.0612537361.54,,
10229,ur.01116542411.77,,
10230,ur.0607020615.52,,
10231,ur.0612021244.35,,
10232,ur.0607636765.37,2021.0,5.0
10233,ur.01117153133.99,,
10234,ur.0724506433.23,2021.0,18.0
10235,ur.0727415346.09,,
10236,ur.0610230152.24,2020.0,1.0
10237,ur.01121427364.49,,
10238,ur.0725724444.85,2021.0,2.0
10239,ur.01121750651.45,,
10240,ur.0612330410.50,2019.0,8.0
10241,ur.01121524352.78,,
10242,ur.0613553615.08,,
10243,ur.0723015610.17,2017.0,9.0
10244,ur.0613602405.41,,
10245,ur.0614376645.91,,
10246,ur.0727335224.95,,
10247,ur.0723737200.12,,
10248,ur.0727377106.70,,
10249,ur.01121372242.16,,
10250,ur.0613617450.34,,
10251,ur.0730102541.70,2008.0,1.0
10252,ur.0723001407.76,,
10253,ur.0612073263.19,,
10254,ur.0725142076.28,2022.0,7.0
10255,ur.0613532526.38,,
10256,ur.0724477732.21,,
10257,ur.0724237505.06,2021.0,1.0
10258,ur.01121546365.80,2019.0,3.0
10259,ur.0607117753.32,2022.0,8.0
10260,ur.01117144357.33,,
10261,ur.0610523677.25,,
10262,ur.0724752277.14,,
10263,ur.0615554653.03,2019.0,3.0
10264,ur.0725274717.04,2011.0,1.0
10265,ur.01116624235.31,2023.0,3.0
10266,ur.0723314573.35,,
10267,ur.01117753275.35,2015.0,2.0
10268,ur.01120401717.90,,
10269,ur.0610206735.01,2017.0,1.0
10270,ur.0727411061.11,,
10271,ur.0614747271.26,,
10272,ur.0724632621.64,2020.0,1.0
10273,ur.0610630525.42,2024.0,7.0
10274,ur.0724231652.79,,
10275,ur.0610603303.87,,
10276,ur.0610062423.56,2020.0,12.0
10277,ur.0723511711.47,,
10278,ur.0607221550.12,,
10279,ur.0615477165.34,2011.0,1.0
10280,ur.0727046246.31,,2.0
10281,ur.0725330750.33,,
10282,ur.0610140176.89,2019.0,7.0
10283,ur.0612167730.03,2007.0,4.0
10284,ur.0615507174.56,2019.0,2.0
10285,ur.0724012600.39,,
10286,ur.0612351257.31,,
10287,ur.0730067573.50,2021.0,5.0
10288,ur.0612725647.82,,
10289,ur.0727412417.53,2017.0,9.0
10290,ur.0614776244.41,,
10291,ur.0723047754.70,,
10292,ur.0724063326.47,,
10293,ur.0724650522.13,,
10294,ur.0610155374.73,2020.0,1.0
10295,ur.01120162511.95,2017.0,4.0
10296,ur.0723755606.34,,
10297,ur.0612006710.18,,
10298,ur.0723166621.31,2021.0,3.0
10299,ur.011173760757.54,2023.0,19.0
10300,ur.013531425307.59,,
10301,ur.0725404216.24,,
10302,ur.0611666241.85,,
10303,ur.0612752755.94,,
10304,ur.0615073661.55,,
10305,ur.0610361345.13,,
10306,ur.0723320651.93,,
10307,ur.0615174742.41,,
10308,ur.011200373327.14,,
10309,ur.0610254342.74,,
10310,ur.0610643002.81,,
10311,ur.01121177255.17,,
10312,ur.011215224561.58,,
10313,ur.01117133760.94,,
10314,ur.0730106744.95,,
10315,ur.0726765045.52,,
10316,ur.0722741111.46,,
10317,ur.0607452263.62,2018.0,1.0
10318,ur.0611554453.79,,
10319,ur.011176674370.02,,
10320,ur.0612155067.07,,
10321,ur.0724222311.57,2018.0,4.0
10322,ur.0722537725.08,,
10323,ur.01120410117.71,,
10324,ur.0610353353.53,2021.0,2.0
10325,ur.0727072567.02,,
10326,ur.01121602600.40,,
10327,ur.01117132054.18,,
10328,ur.0723640326.82,,
10329,ur.0615530236.50,,
10330,ur.01117245562.57,,
10331,ur.0727316104.04,2018.0,3.0
10332,ur.0615173644.65,,
10333,ur.0613625042.54,,
10334,ur.0726776122.25,,
10335,ur.01117416700.55,,
10336,ur.0611113644.88,2013.0,1.0
10337,ur.0607470042.43,2022.0,18.0
10338,ur.01116732352.80,,1.0
10339,ur.011203354445.53,,
10340,ur.0725137511.73,2023.0,2.0
10341,ur.0616176014.41,,
10342,ur.0723447677.24,2023.0,3.0
10343,ur.0722762245.69,,
10344,ur.0613724441.66,,
10345,ur.0615501602.41,,
10346,ur.0727675406.54,2020.0,9.0
10347,ur.01121325320.35,,
10348,ur.0615426161.14,,
10349,ur.0607774331.96,2008.0,2.0
10350,ur.01121346113.93,2023.0,2.0
10351,ur.0615506773.12,,
10352,ur.0722723352.23,,
10353,ur.0725265603.08,,
10354,ur.0612743017.09,2019.0,8.0
10355,ur.01117054563.36,2013.0,3.0
10356,ur.0614126677.67,,
10357,ur.0612124415.18,2020.0,5.0
10358,ur.0615736477.31,2019.0,9.0
10359,ur.0614016347.24,2021.0,29.0
10360,ur.0613560653.56,,
10361,ur.0724335263.86,,
10362,ur.0724316561.61,,
10363,ur.0610251127.85,2021.0,1.0
10364,ur.0723740614.51,,
10365,ur.0613115620.94,,
10366,ur.0613251176.30,,
10367,ur.01117166705.35,,
10368,ur.0615425753.20,,
10369,ur.0611676535.93,2019.0,3.0
10370,ur.01121317344.24,,
10371,ur.01117041732.87,,
10372,ur.0613066676.17,2018.0,7.0
10373,ur.01120201627.87,,
10374,ur.01117020021.02,2021.0,12.0
10375,ur.0615012341.31,,
10376,ur.0607463505.67,2022.0,26.0
10377,ur.0727260273.80,2023.0,3.0
10378,ur.01117077611.79,,
10379,ur.0610563077.09,,
10380,ur.01117370743.95,,
10381,ur.01120434007.12,2016.0,1.0
10382,ur.0614305113.03,,
10383,ur.01120015315.50,,
10384,ur.0612005252.69,2012.0,7.0
10385,ur.0724204165.10,2020.0,1.0
10386,ur.01116553022.56,2017.0,3.0
10387,ur.0723053175.53,,
10388,ur.01117352633.35,,
10389,ur.01121605700.43,,
10390,ur.0613157611.76,2018.0,3.0
10391,ur.01120511455.90,,
10392,ur.0613007636.46,2022.0,1.0
10393,ur.0725776401.72,2020.0,2.0
10394,ur.0614375646.43,2020.0,52.0
10395,ur.0727677465.50,,3.0
10396,ur.0726026302.07,,
10397,ur.0615042577.24,,
10398,ur.0610360752.44,,
10399,ur.011220752770.82,,
10400,ur.01130467152.07,,
10401,ur.01122762056.28,2020.0,17.0
10402,ur.01126721114.85,2015.0,1.0
10403,ur.01116200122.37,,1.0
10404,ur.01113512005.93,,
10405,ur.01124573634.47,2021.0,7.0
10406,ur.01130515604.30,2009.0,1.0
10407,ur.01113420134.40,,
10408,ur.01100414516.09,,
10409,ur.01127535431.54,2024.0,8.0
10410,ur.01127733104.70,2021.0,8.0
10411,ur.01100520712.62,,
10412,ur.01123741766.17,,
10413,ur.01077167626.52,,
10414,ur.01127046026.69,,
10415,ur.01125460166.67,2007.0,1.0
10416,ur.01100145274.50,,
10417,ur.01122323746.06,,
10418,ur.01130601516.46,,
10419,ur.01116451550.70,2016.0,3.0
10420,ur.01101163020.01,2022.0,25.0
10421,ur.01113026351.29,2010.0,4.0
10422,ur.01101175257.65,,
10423,ur.01123736653.38,,
10424,ur.01126334467.66,2018.0,13.0
10425,ur.01116425573.29,2023.0,5.0
10426,ur.011302306211.95,2020.0,1.0
10427,ur.011304376735.23,,
10428,ur.01130630045.82,,
10429,ur.01127563651.96,2014.0,1.0
10430,ur.01114773735.42,2021.0,7.0
10431,ur.01077311025.97,,
10432,ur.01115415701.39,,
10433,ur.01125510764.60,,
10434,ur.01123212716.74,,
10435,ur.01130630760.72,,
10436,ur.01120716144.35,2023.0,2.0
10437,ur.011126546441.73,,
10438,ur.01123332230.30,2022.0,9.0
10439,ur.01122607714.78,,
10440,ur.01114461451.70,,
10441,ur.01124202675.15,2016.0,7.0
10442,ur.01112624463.75,,
10443,ur.01113014115.10,,
10444,ur.011307064427.78,,
10445,ur.011153016123.05,,
10446,ur.01124647201.91,,
10447,ur.01116160663.39,,
10448,ur.01122155327.06,,
10449,ur.01124402547.59,,
10450,ur.011146304465.65,,
10451,ur.011001735607.54,,
10452,ur.011256543217.87,,
10453,ur.011276336043.49,,
10454,ur.01115112763.64,,
10455,ur.01113505567.82,1998.0,1.0
10456,ur.01112743337.34,,
10457,ur.01127720751.27,2021.0,4.0
10458,ur.01125076145.84,2023.0,2.0
10459,ur.01126345040.64,,
10460,ur.01126673100.59,,
10461,ur.01115565633.97,,
10462,ur.01115140531.24,2011.0,1.0
10463,ur.01112630053.23,,
10464,ur.01114517632.46,2021.0,10.0
10465,ur.01113402774.04,,
10466,ur.011145246516.47,,
10467,ur.011000442276.80,,
10468,ur.011004747357.02,2022.0,40.0
10469,ur.011260235657.38,2017.0,4.0
10470,ur.011301645114.34,2017.0,2.0
10471,ur.011230455644.42,,
10472,ur.010770007320.40,,
10473,ur.01127760476.26,,
10474,ur.01123741254.34,2021.0,3.0
10475,ur.01126744436.74,2022.0,7.0
10476,ur.01125605405.40,,
10477,ur.01125071234.10,,
10478,ur.01115104126.38,,
10479,ur.01112601212.37,2016.0,16.0
10480,ur.01122400142.59,2019.0,8.0
10481,ur.01130177377.63,,
10482,ur.01124651751.58,2024.0,18.0
